 X,Y,I,J,PERIOD
   740141.,  5083995., 53, 54,      7.994E-02
   740141.,  5084045., 53, 55,      5.410E-02
   740141.,  5084095., 53, 56,      3.774E-02
   740141.,  5084145., 53, 57,      2.746E-02
   740141.,  5084195., 53, 58,      2.085E-02
   740141.,  5084245., 53, 59,      1.675E-02
   740141.,  5084295., 53, 60,      1.403E-02
   740141.,  5084345., 53, 61,      1.195E-02
   740141.,  5084395., 53, 62,      1.013E-02
   740141.,  5084445., 53, 63,      8.631E-03
   740141.,  5084495., 53, 64,      7.511E-03
   740141.,  5084545., 53, 65,      6.623E-03
   740141.,  5084595., 53, 66,      5.889E-03
   740141.,  5084645., 53, 67,      5.297E-03
   740141.,  5084695., 53, 68,      4.818E-03
   740141.,  5084745., 53, 69,      4.420E-03
   740141.,  5084795., 53, 70,      4.084E-03
   740141.,  5084845., 53, 71,      3.777E-03
   740141.,  5084895., 53, 72,      3.488E-03
   740141.,  5084945., 53, 73,      3.220E-03
   740141.,  5084995., 53, 74,      2.967E-03
   740141.,  5085045., 53, 75,      2.741E-03
   740141.,  5085095., 53, 76,      2.541E-03
   740141.,  5085145., 53, 77,      2.364E-03
   740141.,  5085195., 53, 78,      2.203E-03
   740141.,  5085245., 53, 79,      2.067E-03
   740141.,  5085295., 53, 80,      1.952E-03
   740141.,  5085345., 53, 81,      1.846E-03
   740141.,  5085395., 53, 82,      1.744E-03
   740141.,  5085445., 53, 83,      1.642E-03
   740141.,  5085495., 53, 84,      1.539E-03
   740141.,  5085545., 53, 85,      1.435E-03
   740141.,  5085595., 53, 86,      1.332E-03
   740141.,  5085645., 53, 87,      1.238E-03
   740141.,  5085695., 53, 88,      1.152E-03
   740141.,  5085745., 53, 89,      1.077E-03
   740141.,  5085795., 53, 90,      1.010E-03
   740141.,  5085845., 53, 91,      9.500E-04
   740141.,  5085895., 53, 92,      8.928E-04
   740141.,  5085945., 53, 93,      8.369E-04
   740141.,  5085995., 53, 94,      7.814E-04
   740141.,  5086045., 53, 95,      7.263E-04
   740141.,  5086095., 53, 96,      6.720E-04
   740141.,  5086145., 53, 97,      6.163E-04
   740141.,  5086195., 53, 98,      5.552E-04
   740141.,  5086245., 53, 99,      4.889E-04
   740141.,  5086295., 53,100,      4.176E-04
   740191.,  5081345., 54,  1,      4.890E-03
   740191.,  5081395., 54,  2,      6.298E-03
   740191.,  5081445., 54,  3,      7.048E-03
   740191.,  5081495., 54,  4,      7.550E-03
   740191.,  5081545., 54,  5,      7.931E-03
   740191.,  5081595., 54,  6,      8.251E-03
   740191.,  5081645., 54,  7,      8.592E-03
   740191.,  5081695., 54,  8,      8.936E-03
   740191.,  5081745., 54,  9,      9.266E-03
   740191.,  5081795., 54, 10,      9.619E-03
   740191.,  5081845., 54, 11,      9.961E-03
   740191.,  5081895., 54, 12,      1.034E-02
   740191.,  5081945., 54, 13,      1.073E-02
   740191.,  5081995., 54, 14,      1.111E-02
   740191.,  5082045., 54, 15,      1.152E-02
   740191.,  5082095., 54, 16,      1.193E-02
   740191.,  5082145., 54, 17,      1.240E-02
   740191.,  5082195., 54, 18,      1.287E-02
   740191.,  5082245., 54, 19,      1.334E-02
   740191.,  5082295., 54, 20,      1.382E-02
   740191.,  5082345., 54, 21,      1.435E-02
   740191.,  5082395., 54, 22,      1.490E-02
   740191.,  5082445., 54, 23,      1.556E-02
   740191.,  5082495., 54, 24,      1.637E-02
   740191.,  5082545., 54, 25,      1.730E-02
   740191.,  5082595., 54, 26,      1.830E-02
   740191.,  5082645., 54, 27,      1.931E-02
   740191.,  5082695., 54, 28,      2.041E-02
   740191.,  5082745., 54, 29,      2.160E-02
   740191.,  5082795., 54, 30,      2.296E-02
   740191.,  5082845., 54, 31,      2.446E-02
   740191.,  5082895., 54, 32,      2.623E-02
   740191.,  5082945., 54, 33,      2.843E-02
   740191.,  5082995., 54, 34,      3.129E-02
   740191.,  5083045., 54, 35,      3.481E-02
   740191.,  5083095., 54, 36,      3.874E-02
   740191.,  5083145., 54, 37,      4.377E-02
   740191.,  5083195., 54, 38,      5.021E-02
   740191.,  5083245., 54, 39,      5.846E-02
   740191.,  5083295., 54, 40,      6.975E-02
   740191.,  5083345., 54, 41,      8.640E-02
   740191.,  5083395., 54, 42,      1.107E-01
   740191.,  5083445., 54, 43,      1.454E-01
   740191.,  5083495., 54, 44,      1.928E-01
   740191.,  5083545., 54, 45,      2.482E-01
   740191.,  5083595., 54, 46,      3.071E-01
   740191.,  5083645., 54, 47,      3.924E-01
   740191.,  5083695., 54, 48,      5.392E-01
   740191.,  5083745., 54, 49,      5.374E-01
   740191.,  5083795., 54, 50,      5.491E-01
   740191.,  5083845., 54, 51,      3.605E-01
   740191.,  5083895., 54, 52,      2.076E-01
   740191.,  5083945., 54, 53,      1.145E-01
   740191.,  5083995., 54, 54,      7.095E-02
   740191.,  5084045., 54, 55,      4.999E-02
   740191.,  5084095., 54, 56,      3.712E-02
   740191.,  5084145., 54, 57,      2.843E-02
   740191.,  5084195., 54, 58,      2.225E-02
   740191.,  5084245., 54, 59,      1.796E-02
   740191.,  5084295., 54, 60,      1.496E-02
   740191.,  5084345., 54, 61,      1.267E-02
   740191.,  5084395., 54, 62,      1.070E-02
   740191.,  5084445., 54, 63,      9.116E-03
   740191.,  5084495., 54, 64,      7.953E-03
   740191.,  5084545., 54, 65,      7.050E-03
   740191.,  5084595., 54, 66,      6.303E-03
   740191.,  5084645., 54, 67,      5.691E-03
   740191.,  5084695., 54, 68,      5.172E-03
   740191.,  5084745., 54, 69,      4.736E-03
   740191.,  5084795., 54, 70,      4.362E-03
   740191.,  5084845., 54, 71,      4.019E-03
   740191.,  5084895., 54, 72,      3.695E-03
   740191.,  5084945., 54, 73,      3.390E-03
   740191.,  5084995., 54, 74,      3.100E-03
   740191.,  5085045., 54, 75,      2.846E-03
   740191.,  5085095., 54, 76,      2.618E-03
   740191.,  5085145., 54, 77,      2.416E-03
   740191.,  5085195., 54, 78,      2.241E-03
   740191.,  5085245., 54, 79,      2.095E-03
   740191.,  5085295., 54, 80,      1.974E-03
   740191.,  5085345., 54, 81,      1.867E-03
   740191.,  5085395., 54, 82,      1.769E-03
   740191.,  5085445., 54, 83,      1.672E-03
   740191.,  5085495., 54, 84,      1.573E-03
   740191.,  5085545., 54, 85,      1.469E-03
   740191.,  5085595., 54, 86,      1.364E-03
   740191.,  5085645., 54, 87,      1.268E-03
   740191.,  5085695., 54, 88,      1.181E-03
   740191.,  5085745., 54, 89,      1.105E-03
   740191.,  5085795., 54, 90,      1.035E-03
   740191.,  5085845., 54, 91,      9.710E-04
   740191.,  5085895., 54, 92,      9.107E-04
   740191.,  5085945., 54, 93,      8.530E-04
   740191.,  5085995., 54, 94,      7.963E-04
   740191.,  5086045., 54, 95,      7.389E-04
   740191.,  5086095., 54, 96,      6.814E-04
   740191.,  5086145., 54, 97,      6.231E-04
   740191.,  5086195., 54, 98,      5.624E-04
   740191.,  5086245., 54, 99,      4.960E-04
   740191.,  5086295., 54,100,      4.240E-04
   740241.,  5081345., 55,  1,      4.725E-03
   740241.,  5081395., 55,  2,      6.070E-03
   740241.,  5081445., 55,  3,      6.792E-03
   740241.,  5081495., 55,  4,      7.300E-03
   740241.,  5081545., 55,  5,      7.695E-03
   740241.,  5081595., 55,  6,      8.029E-03
   740241.,  5081645., 55,  7,      8.362E-03
   740241.,  5081695., 55,  8,      8.685E-03
   740241.,  5081745., 55,  9,      8.983E-03
   740241.,  5081795., 55, 10,      9.297E-03
   740241.,  5081845., 55, 11,      9.629E-03
   740241.,  5081895., 55, 12,      9.969E-03
   740241.,  5081945., 55, 13,      1.031E-02
   740241.,  5081995., 55, 14,      1.065E-02
   740241.,  5082045., 55, 15,      1.102E-02
   740241.,  5082095., 55, 16,      1.141E-02
   740241.,  5082145., 55, 17,      1.185E-02
   740241.,  5082195., 55, 18,      1.228E-02
   740241.,  5082245., 55, 19,      1.273E-02
   740241.,  5082295., 55, 20,      1.321E-02
   740241.,  5082345., 55, 21,      1.372E-02
   740241.,  5082395., 55, 22,      1.428E-02
   740241.,  5082445., 55, 23,      1.495E-02
   740241.,  5082495., 55, 24,      1.575E-02
   740241.,  5082545., 55, 25,      1.665E-02
   740241.,  5082595., 55, 26,      1.761E-02
   740241.,  5082645., 55, 27,      1.860E-02
   740241.,  5082695., 55, 28,      1.970E-02
   740241.,  5082745., 55, 29,      2.094E-02
   740241.,  5082795., 55, 30,      2.235E-02
   740241.,  5082845., 55, 31,      2.395E-02
   740241.,  5082895., 55, 32,      2.583E-02
   740241.,  5082945., 55, 33,      2.805E-02
   740241.,  5082995., 55, 34,      3.094E-02
   740241.,  5083045., 55, 35,      3.439E-02
   740241.,  5083095., 55, 36,      3.827E-02
   740241.,  5083145., 55, 37,      4.318E-02
   740241.,  5083195., 55, 38,      4.991E-02
   740241.,  5083245., 55, 39,      5.784E-02
   740241.,  5083295., 55, 40,      6.700E-02
   740241.,  5083345., 55, 41,      7.890E-02
   740241.,  5083395., 55, 42,      9.377E-02
   740241.,  5083445., 55, 43,      1.108E-01
   740241.,  5083495., 55, 44,      1.283E-01
   740241.,  5083545., 55, 45,      1.484E-01
   740241.,  5083595., 55, 46,      1.787E-01
   740241.,  5083645., 55, 47,      2.290E-01
   740241.,  5083695., 55, 48,      2.599E-01
   740241.,  5083745., 55, 49,      2.572E-01
   740241.,  5083795., 55, 50,      2.794E-01
   740241.,  5083845., 55, 51,      2.253E-01
   740241.,  5083895., 55, 52,      1.546E-01
   740241.,  5083945., 55, 53,      1.043E-01
   740241.,  5083995., 55, 54,      6.811E-02
   740241.,  5084045., 55, 55,      4.627E-02
   740241.,  5084095., 55, 56,      3.383E-02
   740241.,  5084145., 55, 57,      2.652E-02
   740241.,  5084195., 55, 58,      2.155E-02
   740241.,  5084245., 55, 59,      1.803E-02
   740241.,  5084295., 55, 60,      1.534E-02
   740241.,  5084345., 55, 61,      1.303E-02
   740241.,  5084395., 55, 62,      1.094E-02
   740241.,  5084445., 55, 63,      9.222E-03
   740241.,  5084495., 55, 64,      7.934E-03
   740241.,  5084545., 55, 65,      6.989E-03
   740241.,  5084595., 55, 66,      6.277E-03
   740241.,  5084645., 55, 67,      5.726E-03
   740241.,  5084695., 55, 68,      5.262E-03
   740241.,  5084745., 55, 69,      4.873E-03
   740241.,  5084795., 55, 70,      4.531E-03
   740241.,  5084845., 55, 71,      4.202E-03
   740241.,  5084895., 55, 72,      3.875E-03
   740241.,  5084945., 55, 73,      3.549E-03
   740241.,  5084995., 55, 74,      3.226E-03
   740241.,  5085045., 55, 75,      2.940E-03
   740241.,  5085095., 55, 76,      2.685E-03
   740241.,  5085145., 55, 77,      2.464E-03
   740241.,  5085195., 55, 78,      2.283E-03
   740241.,  5085245., 55, 79,      2.130E-03
   740241.,  5085295., 55, 80,      2.002E-03
   740241.,  5085345., 55, 81,      1.892E-03
   740241.,  5085395., 55, 82,      1.793E-03
   740241.,  5085445., 55, 83,      1.695E-03
   740241.,  5085495., 55, 84,      1.598E-03
   740241.,  5085545., 55, 85,      1.496E-03
   740241.,  5085595., 55, 86,      1.393E-03
   740241.,  5085645., 55, 87,      1.299E-03
   740241.,  5085695., 55, 88,      1.212E-03
   740241.,  5085745., 55, 89,      1.137E-03
   740241.,  5085795., 55, 90,      1.067E-03
   740241.,  5085845., 55, 91,      1.002E-03
   740241.,  5085895., 55, 92,      9.398E-04
   740241.,  5085945., 55, 93,      8.801E-04
   740241.,  5085995., 55, 94,      8.202E-04
   740241.,  5086045., 55, 95,      7.577E-04
   740241.,  5086095., 55, 96,      6.958E-04
   740241.,  5086145., 55, 97,      6.333E-04
   740241.,  5086195., 55, 98,      5.712E-04
   740241.,  5086245., 55, 99,      5.058E-04
   740241.,  5086295., 55,100,      4.335E-04
   740291.,  5081345., 56,  1,      4.555E-03
   740291.,  5081395., 56,  2,      5.860E-03
   740291.,  5081445., 56,  3,      6.592E-03
   740291.,  5081495., 56,  4,      7.078E-03
   740291.,  5081545., 56,  5,      7.463E-03
   740291.,  5081595., 56,  6,      7.815E-03
   740291.,  5081645., 56,  7,      8.131E-03
   740291.,  5081695., 56,  8,      8.428E-03
   740291.,  5081745., 56,  9,      8.713E-03
   740291.,  5081795., 56, 10,      9.018E-03
   740291.,  5081845., 56, 11,      9.326E-03
   740291.,  5081895., 56, 12,      9.617E-03
   740291.,  5081945., 56, 13,      9.932E-03
   740291.,  5081995., 56, 14,      1.031E-02
   740291.,  5082045., 56, 15,      1.069E-02
   740291.,  5082095., 56, 16,      1.108E-02
   740291.,  5082145., 56, 17,      1.150E-02
   740291.,  5082195., 56, 18,      1.191E-02
   740291.,  5082245., 56, 19,      1.235E-02
   740291.,  5082295., 56, 20,      1.285E-02
   740291.,  5082345., 56, 21,      1.341E-02
   740291.,  5082395., 56, 22,      1.405E-02
   740291.,  5082445., 56, 23,      1.478E-02
   740291.,  5082495., 56, 24,      1.561E-02
   740291.,  5082545., 56, 25,      1.648E-02
   740291.,  5082595., 56, 26,      1.735E-02
   740291.,  5082645., 56, 27,      1.829E-02
   740291.,  5082695., 56, 28,      1.935E-02
   740291.,  5082745., 56, 29,      2.051E-02
   740291.,  5082795., 56, 30,      2.183E-02
   740291.,  5082845., 56, 31,      2.338E-02
   740291.,  5082895., 56, 32,      2.520E-02
   740291.,  5082945., 56, 33,      2.744E-02
   740291.,  5082995., 56, 34,      3.011E-02
   740291.,  5083045., 56, 35,      3.330E-02
   740291.,  5083095., 56, 36,      3.708E-02
   740291.,  5083145., 56, 37,      4.178E-02
   740291.,  5083195., 56, 38,      4.770E-02
   740291.,  5083245., 56, 39,      5.348E-02
   740291.,  5083295., 56, 40,      5.878E-02
   740291.,  5083345., 56, 41,      6.541E-02
   740291.,  5083395., 56, 42,      7.147E-02
   740291.,  5083445., 56, 43,      7.768E-02
   740291.,  5083495., 56, 44,      8.713E-02
   740291.,  5083545., 56, 45,      9.785E-02
   740291.,  5083595., 56, 46,      1.148E-01
   740291.,  5083645., 56, 47,      1.425E-01
   740291.,  5083695., 56, 48,      1.432E-01
   740291.,  5083745., 56, 49,      1.443E-01
   740291.,  5083795., 56, 50,      1.650E-01
   740291.,  5083845., 56, 51,      1.469E-01
   740291.,  5083895., 56, 52,      1.116E-01
   740291.,  5083945., 56, 53,      8.302E-02
   740291.,  5083995., 56, 54,      6.191E-02
   740291.,  5084045., 56, 55,      4.457E-02
   740291.,  5084095., 56, 56,      3.213E-02
   740291.,  5084145., 56, 57,      2.465E-02
   740291.,  5084195., 56, 58,      2.015E-02
   740291.,  5084245., 56, 59,      1.711E-02
   740291.,  5084295., 56, 60,      1.483E-02
   740291.,  5084345., 56, 61,      1.291E-02
   740291.,  5084395., 56, 62,      1.112E-02
   740291.,  5084445., 56, 63,      9.507E-03
   740291.,  5084495., 56, 64,      8.129E-03
   740291.,  5084545., 56, 65,      7.046E-03
   740291.,  5084595., 56, 66,      6.226E-03
   740291.,  5084645., 56, 67,      5.599E-03
   740291.,  5084695., 56, 68,      5.113E-03
   740291.,  5084745., 56, 69,      4.733E-03
   740291.,  5084795., 56, 70,      4.422E-03
   740291.,  5084845., 56, 71,      4.150E-03
   740291.,  5084895., 56, 72,      3.883E-03
   740291.,  5084945., 56, 73,      3.604E-03
   740291.,  5084995., 56, 74,      3.315E-03
   740291.,  5085045., 56, 75,      3.037E-03
   740291.,  5085095., 56, 76,      2.782E-03
   740291.,  5085145., 56, 77,      2.559E-03
   740291.,  5085195., 56, 78,      2.369E-03
   740291.,  5085245., 56, 79,      2.206E-03
   740291.,  5085295., 56, 80,      2.067E-03
   740291.,  5085345., 56, 81,      1.950E-03
   740291.,  5085395., 56, 82,      1.841E-03
   740291.,  5085445., 56, 83,      1.738E-03
   740291.,  5085495., 56, 84,      1.640E-03
   740291.,  5085545., 56, 85,      1.541E-03
   740291.,  5085595., 56, 86,      1.440E-03
   740291.,  5085645., 56, 87,      1.344E-03
   740291.,  5085695., 56, 88,      1.255E-03
   740291.,  5085745., 56, 89,      1.176E-03
   740291.,  5085795., 56, 90,      1.102E-03
   740291.,  5085845., 56, 91,      1.034E-03
   740291.,  5085895., 56, 92,      9.702E-04
   740291.,  5085945., 56, 93,      9.089E-04
   740291.,  5085995., 56, 94,      8.473E-04
   740291.,  5086045., 56, 95,      7.836E-04
   740291.,  5086095., 56, 96,      7.208E-04
   740291.,  5086145., 56, 97,      6.580E-04
   740291.,  5086195., 56, 98,      5.940E-04
   740291.,  5086245., 56, 99,      5.252E-04
   740291.,  5086295., 56,100,      4.489E-04
   740341.,  5081345., 57,  1,      4.452E-03
   740341.,  5081395., 57,  2,      5.718E-03
   740341.,  5081445., 57,  3,      6.439E-03
   740341.,  5081495., 57,  4,      6.911E-03
   740341.,  5081545., 57,  5,      7.286E-03
   740341.,  5081595., 57,  6,      7.615E-03
   740341.,  5081645., 57,  7,      7.904E-03
   740341.,  5081695., 57,  8,      8.193E-03
   740341.,  5081745., 57,  9,      8.495E-03
   740341.,  5081795., 57, 10,      8.797E-03
   740341.,  5081845., 57, 11,      9.095E-03
   740341.,  5081895., 57, 12,      9.409E-03
   740341.,  5081945., 57, 13,      9.750E-03
   740341.,  5081995., 57, 14,      1.017E-02
   740341.,  5082045., 57, 15,      1.058E-02
   740341.,  5082095., 57, 16,      1.099E-02
   740341.,  5082145., 57, 17,      1.143E-02
   740341.,  5082195., 57, 18,      1.187E-02
   740341.,  5082245., 57, 19,      1.232E-02
   740341.,  5082295., 57, 20,      1.281E-02
   740341.,  5082345., 57, 21,      1.338E-02
   740341.,  5082395., 57, 22,      1.401E-02
   740341.,  5082445., 57, 23,      1.471E-02
   740341.,  5082495., 57, 24,      1.542E-02
   740341.,  5082545., 57, 25,      1.617E-02
   740341.,  5082595., 57, 26,      1.692E-02
   740341.,  5082645., 57, 27,      1.779E-02
   740341.,  5082695., 57, 28,      1.876E-02
   740341.,  5082745., 57, 29,      1.985E-02
   740341.,  5082795., 57, 30,      2.111E-02
   740341.,  5082845., 57, 31,      2.267E-02
   740341.,  5082895., 57, 32,      2.458E-02
   740341.,  5082945., 57, 33,      2.686E-02
   740341.,  5082995., 57, 34,      2.955E-02
   740341.,  5083045., 57, 35,      3.273E-02
   740341.,  5083095., 57, 36,      3.615E-02
   740341.,  5083145., 57, 37,      3.979E-02
   740341.,  5083195., 57, 38,      4.342E-02
   740341.,  5083245., 57, 39,      4.642E-02
   740341.,  5083295., 57, 40,      4.850E-02
   740341.,  5083345., 57, 41,      5.053E-02
   740341.,  5083395., 57, 42,      5.318E-02
   740341.,  5083445., 57, 43,      5.906E-02
   740341.,  5083495., 57, 44,      6.383E-02
   740341.,  5083545., 57, 45,      6.896E-02
   740341.,  5083595., 57, 46,      8.248E-02
   740341.,  5083645., 57, 47,      9.027E-02
   740341.,  5083695., 57, 48,      8.903E-02
   740341.,  5083745., 57, 49,      9.104E-02
   740341.,  5083795., 57, 50,      1.062E-01
   740341.,  5083845., 57, 51,      1.003E-01
   740341.,  5083895., 57, 52,      8.280E-02
   740341.,  5083945., 57, 53,      6.541E-02
   740341.,  5083995., 57, 54,      5.147E-02
   740341.,  5084045., 57, 55,      4.128E-02
   740341.,  5084095., 57, 56,      3.164E-02
   740341.,  5084145., 57, 57,      2.380E-02
   740341.,  5084195., 57, 58,      1.893E-02
   740341.,  5084245., 57, 59,      1.603E-02
   740341.,  5084295., 57, 60,      1.399E-02
   740341.,  5084345., 57, 61,      1.232E-02
   740341.,  5084395., 57, 62,      1.085E-02
   740341.,  5084445., 57, 63,      9.554E-03
   740341.,  5084495., 57, 64,      8.341E-03
   740341.,  5084545., 57, 65,      7.296E-03
   740341.,  5084595., 57, 66,      6.446E-03
   740341.,  5084645., 57, 67,      5.751E-03
   740341.,  5084695., 57, 68,      5.187E-03
   740341.,  5084745., 57, 69,      4.728E-03
   740341.,  5084795., 57, 70,      4.353E-03
   740341.,  5084845., 57, 71,      4.038E-03
   740341.,  5084895., 57, 72,      3.762E-03
   740341.,  5084945., 57, 73,      3.508E-03
   740341.,  5084995., 57, 74,      3.263E-03
   740341.,  5085045., 57, 75,      3.019E-03
   740341.,  5085095., 57, 76,      2.786E-03
   740341.,  5085145., 57, 77,      2.584E-03
   740341.,  5085195., 57, 78,      2.409E-03
   740341.,  5085245., 57, 79,      2.264E-03
   740341.,  5085295., 57, 80,      2.133E-03
   740341.,  5085345., 57, 81,      2.021E-03
   740341.,  5085395., 57, 82,      1.910E-03
   740341.,  5085445., 57, 83,      1.801E-03
   740341.,  5085495., 57, 84,      1.696E-03
   740341.,  5085545., 57, 85,      1.594E-03
   740341.,  5085595., 57, 86,      1.492E-03
   740341.,  5085645., 57, 87,      1.392E-03
   740341.,  5085695., 57, 88,      1.299E-03
   740341.,  5085745., 57, 89,      1.214E-03
   740341.,  5085795., 57, 90,      1.136E-03
   740341.,  5085845., 57, 91,      1.063E-03
   740341.,  5085895., 57, 92,      9.968E-04
   740341.,  5085945., 57, 93,      9.342E-04
   740341.,  5085995., 57, 94,      8.701E-04
   740341.,  5086045., 57, 95,      8.087E-04
   740341.,  5086095., 57, 96,      7.511E-04
   740341.,  5086145., 57, 97,      6.963E-04
   740341.,  5086195., 57, 98,      6.361E-04
   740341.,  5086245., 57, 99,      5.632E-04
   740341.,  5086295., 57,100,      4.776E-04
   740391.,  5081345., 58,  1,      4.414E-03
   740391.,  5081395., 58,  2,      5.659E-03
   740391.,  5081445., 58,  3,      6.356E-03
   740391.,  5081495., 58,  4,      6.824E-03
   740391.,  5081545., 58,  5,      7.198E-03
   740391.,  5081595., 58,  6,      7.507E-03
   740391.,  5081645., 58,  7,      7.790E-03
   740391.,  5081695., 58,  8,      8.094E-03
   740391.,  5081745., 58,  9,      8.400E-03
   740391.,  5081795., 58, 10,      8.727E-03
   740391.,  5081845., 58, 11,      9.059E-03
   740391.,  5081895., 58, 12,      9.414E-03
   740391.,  5081945., 58, 13,      9.817E-03
   740391.,  5081995., 58, 14,      1.024E-02
   740391.,  5082045., 58, 15,      1.066E-02
   740391.,  5082095., 58, 16,      1.107E-02
   740391.,  5082145., 58, 17,      1.150E-02
   740391.,  5082195., 58, 18,      1.192E-02
   740391.,  5082245., 58, 19,      1.235E-02
   740391.,  5082295., 58, 20,      1.281E-02
   740391.,  5082345., 58, 21,      1.331E-02
   740391.,  5082395., 58, 22,      1.387E-02
   740391.,  5082445., 58, 23,      1.447E-02
   740391.,  5082495., 58, 24,      1.509E-02
   740391.,  5082545., 58, 25,      1.572E-02
   740391.,  5082595., 58, 26,      1.639E-02
   740391.,  5082645., 58, 27,      1.722E-02
   740391.,  5082695., 58, 28,      1.821E-02
   740391.,  5082745., 58, 29,      1.940E-02
   740391.,  5082795., 58, 30,      2.077E-02
   740391.,  5082845., 58, 31,      2.243E-02
   740391.,  5082895., 58, 32,      2.445E-02
   740391.,  5082945., 58, 33,      2.672E-02
   740391.,  5082995., 58, 34,      2.913E-02
   740391.,  5083045., 58, 35,      3.158E-02
   740391.,  5083095., 58, 36,      3.378E-02
   740391.,  5083145., 58, 37,      3.578E-02
   740391.,  5083195., 58, 38,      3.739E-02
   740391.,  5083245., 58, 39,      3.814E-02
   740391.,  5083295., 58, 40,      3.827E-02
   740391.,  5083345., 58, 41,      3.990E-02
   740391.,  5083395., 58, 42,      4.378E-02
   740391.,  5083445., 58, 43,      4.765E-02
   740391.,  5083495., 58, 44,      4.916E-02
   740391.,  5083545., 58, 45,      5.419E-02
   740391.,  5083595., 58, 46,      6.110E-02
   740391.,  5083645., 58, 47,      6.213E-02
   740391.,  5083695., 58, 48,      6.102E-02
   740391.,  5083745., 58, 49,      6.290E-02
   740391.,  5083795., 58, 50,      7.332E-02
   740391.,  5083845., 58, 51,      7.260E-02
   740391.,  5083895., 58, 52,      6.415E-02
   740391.,  5083945., 58, 53,      5.219E-02
   740391.,  5083995., 58, 54,      4.309E-02
   740391.,  5084045., 58, 55,      3.571E-02
   740391.,  5084095., 58, 56,      2.969E-02
   740391.,  5084145., 58, 57,      2.367E-02
   740391.,  5084195., 58, 58,      1.865E-02
   740391.,  5084245., 58, 59,      1.517E-02
   740391.,  5084295., 58, 60,      1.302E-02
   740391.,  5084345., 58, 61,      1.158E-02
   740391.,  5084395., 58, 62,      1.038E-02
   740391.,  5084445., 58, 63,      9.294E-03
   740391.,  5084495., 58, 64,      8.274E-03
   740391.,  5084545., 58, 65,      7.364E-03
   740391.,  5084595., 58, 66,      6.588E-03
   740391.,  5084645., 58, 67,      5.944E-03
   740391.,  5084695., 58, 68,      5.399E-03
   740391.,  5084745., 58, 69,      4.927E-03
   740391.,  5084795., 58, 70,      4.503E-03
   740391.,  5084845., 58, 71,      4.121E-03
   740391.,  5084895., 58, 72,      3.773E-03
   740391.,  5084945., 58, 73,      3.474E-03
   740391.,  5084995., 58, 74,      3.214E-03
   740391.,  5085045., 58, 75,      2.967E-03
   740391.,  5085095., 58, 76,      2.730E-03
   740391.,  5085145., 58, 77,      2.529E-03
   740391.,  5085195., 58, 78,      2.363E-03
   740391.,  5085245., 58, 79,      2.235E-03
   740391.,  5085295., 58, 80,      2.124E-03
   740391.,  5085345., 58, 81,      2.026E-03
   740391.,  5085395., 58, 82,      1.930E-03
   740391.,  5085445., 58, 83,      1.830E-03
   740391.,  5085495., 58, 84,      1.732E-03
   740391.,  5085545., 58, 85,      1.637E-03
   740391.,  5085595., 58, 86,      1.540E-03
   740391.,  5085645., 58, 87,      1.440E-03
   740391.,  5085695., 58, 88,      1.342E-03
   740391.,  5085745., 58, 89,      1.248E-03
   740391.,  5085795., 58, 90,      1.164E-03
   740391.,  5085845., 58, 91,      1.087E-03
   740391.,  5085895., 58, 92,      1.017E-03
   740391.,  5085945., 58, 93,      9.539E-04
   740391.,  5085995., 58, 94,      8.917E-04
   740391.,  5086045., 58, 95,      8.330E-04
   740391.,  5086095., 58, 96,      7.799E-04
   740391.,  5086145., 58, 97,      7.330E-04
   740391.,  5086195., 58, 98,      6.795E-04
   740391.,  5086245., 58, 99,      6.110E-04
   740391.,  5086295., 58,100,      5.158E-04
   740441.,  5081345., 59,  1,      4.389E-03
   740441.,  5081395., 59,  2,      5.663E-03
   740441.,  5081445., 59,  3,      6.364E-03
   740441.,  5081495., 59,  4,      6.828E-03
   740441.,  5081545., 59,  5,      7.184E-03
   740441.,  5081595., 59,  6,      7.477E-03
   740441.,  5081645., 59,  7,      7.768E-03
   740441.,  5081695., 59,  8,      8.081E-03
   740441.,  5081745., 59,  9,      8.388E-03
   740441.,  5081795., 59, 10,      8.710E-03
   740441.,  5081845., 59, 11,      9.035E-03
   740441.,  5081895., 59, 12,      9.393E-03
   740441.,  5081945., 59, 13,      9.783E-03
   740441.,  5081995., 59, 14,      1.017E-02
   740441.,  5082045., 59, 15,      1.059E-02
   740441.,  5082095., 59, 16,      1.099E-02
   740441.,  5082145., 59, 17,      1.140E-02
   740441.,  5082195., 59, 18,      1.180E-02
   740441.,  5082245., 59, 19,      1.219E-02
   740441.,  5082295., 59, 20,      1.261E-02
   740441.,  5082345., 59, 21,      1.305E-02
   740441.,  5082395., 59, 22,      1.352E-02
   740441.,  5082445., 59, 23,      1.403E-02
   740441.,  5082495., 59, 24,      1.458E-02
   740441.,  5082545., 59, 25,      1.521E-02
   740441.,  5082595., 59, 26,      1.594E-02
   740441.,  5082645., 59, 27,      1.689E-02
   740441.,  5082695., 59, 28,      1.806E-02
   740441.,  5082745., 59, 29,      1.946E-02
   740441.,  5082795., 59, 30,      2.098E-02
   740441.,  5082845., 59, 31,      2.265E-02
   740441.,  5082895., 59, 32,      2.438E-02
   740441.,  5082945., 59, 33,      2.597E-02
   740441.,  5082995., 59, 34,      2.736E-02
   740441.,  5083045., 59, 35,      2.859E-02
