 X,Y,I,J,PCT1H
   740341.,  5083145., 57, 37,      4.968E-01
   740341.,  5083195., 57, 38,      5.613E-01
   740341.,  5083245., 57, 39,      5.797E-01
   740341.,  5083295., 57, 40,      5.349E-01
   740341.,  5083345., 57, 41,      5.738E-01
   740341.,  5083395., 57, 42,      6.036E-01
   740341.,  5083445., 57, 43,      6.537E-01
   740341.,  5083495., 57, 44,      7.237E-01
   740341.,  5083545., 57, 45,      7.367E-01
   740341.,  5083595., 57, 46,      8.451E-01
   740341.,  5083645., 57, 47,      9.690E-01
   740341.,  5083695., 57, 48,      7.599E-01
   740341.,  5083745., 57, 49,      8.465E-01
   740341.,  5083795., 57, 50,      9.516E-01
   740341.,  5083845., 57, 51,      8.854E-01
   740341.,  5083895., 57, 52,      6.106E-01
   740341.,  5083945., 57, 53,      4.345E-01
   740341.,  5083995., 57, 54,      3.073E-01
   740341.,  5084045., 57, 55,      2.361E-01
   740341.,  5084095., 57, 56,      1.721E-01
   740341.,  5084145., 57, 57,      1.329E-01
   740341.,  5084195., 57, 58,      1.103E-01
   740341.,  5084245., 57, 59,      8.597E-02
   740341.,  5084295., 57, 60,      6.388E-02
   740341.,  5084345., 57, 61,      5.558E-02
   740341.,  5084395., 57, 62,      4.792E-02
   740341.,  5084445., 57, 63,      3.979E-02
   740341.,  5084495., 57, 64,      3.908E-02
   740341.,  5084545., 57, 65,      3.379E-02
   740341.,  5084595., 57, 66,      3.113E-02
   740341.,  5084645., 57, 67,      2.886E-02
   740341.,  5084695., 57, 68,      2.616E-02
   740341.,  5084745., 57, 69,      2.394E-02
   740341.,  5084795., 57, 70,      2.237E-02
   740341.,  5084845., 57, 71,      2.037E-02
   740341.,  5084895., 57, 72,      1.885E-02
   740341.,  5084945., 57, 73,      1.698E-02
   740341.,  5084995., 57, 74,      1.521E-02
   740341.,  5085045., 57, 75,      1.422E-02
   740341.,  5085095., 57, 76,      1.307E-02
   740341.,  5085145., 57, 77,      1.223E-02
   740341.,  5085195., 57, 78,      1.094E-02
   740341.,  5085245., 57, 79,      1.022E-02
   740341.,  5085295., 57, 80,      9.665E-03
   740341.,  5085345., 57, 81,      8.910E-03
   740341.,  5085395., 57, 82,      8.993E-03
   740341.,  5085445., 57, 83,      8.234E-03
   740341.,  5085495., 57, 84,      7.526E-03
   740341.,  5085545., 57, 85,      7.040E-03
   740341.,  5085595., 57, 86,      6.722E-03
   740341.,  5085645., 57, 87,      6.340E-03
   740341.,  5085695., 57, 88,      6.169E-03
   740341.,  5085745., 57, 89,      5.633E-03
   740341.,  5085795., 57, 90,      5.212E-03
   740341.,  5085845., 57, 91,      4.809E-03
   740341.,  5085895., 57, 92,      4.417E-03
   740341.,  5085945., 57, 93,      4.103E-03
   740341.,  5085995., 57, 94,      3.902E-03
   740341.,  5086045., 57, 95,      3.578E-03
   740341.,  5086095., 57, 96,      3.233E-03
   740341.,  5086145., 57, 97,      2.953E-03
   740341.,  5086195., 57, 98,      2.746E-03
   740341.,  5086245., 57, 99,      2.511E-03
   740341.,  5086295., 57,100,      2.305E-03
   740391.,  5081345., 58,  1,      5.911E-02
   740391.,  5081395., 58,  2,      7.731E-02
   740391.,  5081445., 58,  3,      8.703E-02
   740391.,  5081495., 58,  4,      9.620E-02
   740391.,  5081545., 58,  5,      9.994E-02
   740391.,  5081595., 58,  6,      1.077E-01
   740391.,  5081645., 58,  7,      1.117E-01
   740391.,  5081695., 58,  8,      1.123E-01
   740391.,  5081745., 58,  9,      1.164E-01
   740391.,  5081795., 58, 10,      1.186E-01
   740391.,  5081845., 58, 11,      1.252E-01
   740391.,  5081895., 58, 12,      1.312E-01
   740391.,  5081945., 58, 13,      1.385E-01
   740391.,  5081995., 58, 14,      1.449E-01
   740391.,  5082045., 58, 15,      1.485E-01
   740391.,  5082095., 58, 16,      1.583E-01
   740391.,  5082145., 58, 17,      1.683E-01
   740391.,  5082195., 58, 18,      1.633E-01
   740391.,  5082245., 58, 19,      1.668E-01
   740391.,  5082295., 58, 20,      1.761E-01
   740391.,  5082345., 58, 21,      1.885E-01
   740391.,  5082395., 58, 22,      1.945E-01
   740391.,  5082445., 58, 23,      2.088E-01
   740391.,  5082495., 58, 24,      2.155E-01
   740391.,  5082545., 58, 25,      2.315E-01
   740391.,  5082595., 58, 26,      2.451E-01
   740391.,  5082645., 58, 27,      2.595E-01
   740391.,  5082695., 58, 28,      2.716E-01
   740391.,  5082745., 58, 29,      2.831E-01
   740391.,  5082795., 58, 30,      3.087E-01
   740391.,  5082845., 58, 31,      3.257E-01
   740391.,  5082895., 58, 32,      3.467E-01
   740391.,  5082945., 58, 33,      3.632E-01
   740391.,  5082995., 58, 34,      4.033E-01
   740391.,  5083045., 58, 35,      4.307E-01
   740391.,  5083095., 58, 36,      4.851E-01
   740391.,  5083145., 58, 37,      4.985E-01
   740391.,  5083195., 58, 38,      4.863E-01
   740391.,  5083245., 58, 39,      4.423E-01
   740391.,  5083295., 58, 40,      4.314E-01
   740391.,  5083345., 58, 41,      4.476E-01
   740391.,  5083395., 58, 42,      4.881E-01
   740391.,  5083445., 58, 43,      5.502E-01
   740391.,  5083495., 58, 44,      5.599E-01
   740391.,  5083545., 58, 45,      5.683E-01
   740391.,  5083595., 58, 46,      6.511E-01
   740391.,  5083645., 58, 47,      5.599E-01
   740391.,  5083695., 58, 48,      5.256E-01
   740391.,  5083745., 58, 49,      5.487E-01
   740391.,  5083795., 58, 50,      6.329E-01
   740391.,  5083845., 58, 51,      5.461E-01
   740391.,  5083895., 58, 52,      4.848E-01
   740391.,  5083945., 58, 53,      3.430E-01
   740391.,  5083995., 58, 54,      2.633E-01
   740391.,  5084045., 58, 55,      2.084E-01
   740391.,  5084095., 58, 56,      1.664E-01
   740391.,  5084145., 58, 57,      1.246E-01
   740391.,  5084195., 58, 58,      1.055E-01
   740391.,  5084245., 58, 59,      9.085E-02
   740391.,  5084295., 58, 60,      7.558E-02
   740391.,  5084345., 58, 61,      5.868E-02
   740391.,  5084395., 58, 62,      4.700E-02
   740391.,  5084445., 58, 63,      4.251E-02
   740391.,  5084495., 58, 64,      3.832E-02
   740391.,  5084545., 58, 65,      3.437E-02
   740391.,  5084595., 58, 66,      3.159E-02
   740391.,  5084645., 58, 67,      2.880E-02
   740391.,  5084695., 58, 68,      2.525E-02
   740391.,  5084745., 58, 69,      2.406E-02
   740391.,  5084795., 58, 70,      2.247E-02
   740391.,  5084845., 58, 71,      2.098E-02
   740391.,  5084895., 58, 72,      1.927E-02
   740391.,  5084945., 58, 73,      1.758E-02
   740391.,  5084995., 58, 74,      1.640E-02
   740391.,  5085045., 58, 75,      1.531E-02
   740391.,  5085095., 58, 76,      1.410E-02
   740391.,  5085145., 58, 77,      1.307E-02
   740391.,  5085195., 58, 78,      1.178E-02
   740391.,  5085245., 58, 79,      1.087E-02
   740391.,  5085295., 58, 80,      1.021E-02
   740391.,  5085345., 58, 81,      9.453E-03
   740391.,  5085395., 58, 82,      8.824E-03
   740391.,  5085445., 58, 83,      8.141E-03
   740391.,  5085495., 58, 84,      7.474E-03
   740391.,  5085545., 58, 85,      7.089E-03
   740391.,  5085595., 58, 86,      6.813E-03
   740391.,  5085645., 58, 87,      6.501E-03
   740391.,  5085695., 58, 88,      5.932E-03
   740391.,  5085745., 58, 89,      5.476E-03
   740391.,  5085795., 58, 90,      5.041E-03
   740391.,  5085845., 58, 91,      4.872E-03
   740391.,  5085895., 58, 92,      4.454E-03
   740391.,  5085945., 58, 93,      4.285E-03
   740391.,  5085995., 58, 94,      3.893E-03
   740391.,  5086045., 58, 95,      3.540E-03
   740391.,  5086095., 58, 96,      3.345E-03
   740391.,  5086145., 58, 97,      2.985E-03
   740391.,  5086195., 58, 98,      2.779E-03
   740391.,  5086245., 58, 99,      2.502E-03
   740391.,  5086295., 58,100,      2.325E-03
   740441.,  5081345., 59,  1,      5.838E-02
   740441.,  5081395., 59,  2,      7.379E-02
   740441.,  5081445., 59,  3,      8.547E-02
   740441.,  5081495., 59,  4,      9.296E-02
   740441.,  5081545., 59,  5,      9.747E-02
   740441.,  5081595., 59,  6,      1.009E-01
   740441.,  5081645., 59,  7,      1.051E-01
   740441.,  5081695., 59,  8,      1.100E-01
   740441.,  5081745., 59,  9,      1.143E-01
   740441.,  5081795., 59, 10,      1.130E-01
   740441.,  5081845., 59, 11,      1.195E-01
   740441.,  5081895., 59, 12,      1.262E-01
   740441.,  5081945., 59, 13,      1.322E-01
   740441.,  5081995., 59, 14,      1.426E-01
   740441.,  5082045., 59, 15,      1.493E-01
   740441.,  5082095., 59, 16,      1.535E-01
   740441.,  5082145., 59, 17,      1.620E-01
   740441.,  5082195., 59, 18,      1.661E-01
   740441.,  5082245., 59, 19,      1.710E-01
   740441.,  5082295., 59, 20,      1.710E-01
   740441.,  5082345., 59, 21,      1.791E-01
   740441.,  5082395., 59, 22,      1.917E-01
   740441.,  5082445., 59, 23,      2.060E-01
   740441.,  5082495., 59, 24,      2.141E-01
   740441.,  5082545., 59, 25,      2.229E-01
   740441.,  5082595., 59, 26,      2.372E-01
   740441.,  5082645., 59, 27,      2.430E-01
   740441.,  5082695., 59, 28,      2.595E-01
   740441.,  5082745., 59, 29,      2.783E-01
   740441.,  5082795., 59, 30,      2.999E-01
   740441.,  5082845., 59, 31,      3.251E-01
   740441.,  5082895., 59, 32,      3.419E-01
   740441.,  5082945., 59, 33,      3.689E-01
   740441.,  5082995., 59, 34,      3.967E-01
   740441.,  5083045., 59, 35,      4.054E-01
   740441.,  5083095., 59, 36,      4.134E-01
   740441.,  5083145., 59, 37,      3.820E-01
   740441.,  5083195., 59, 38,      3.787E-01
   740441.,  5083245., 59, 39,      3.689E-01
   740441.,  5083295., 59, 40,      3.688E-01
   740441.,  5083345., 59, 41,      4.064E-01
   740441.,  5083395., 59, 42,      4.303E-01
   740441.,  5083445., 59, 43,      4.399E-01
   740441.,  5083495., 59, 44,      4.574E-01
   740441.,  5083545., 59, 45,      4.323E-01
   740441.,  5083595., 59, 46,      4.775E-01
   740441.,  5083645., 59, 47,      4.597E-01
   740441.,  5083695., 59, 48,      4.208E-01
   740441.,  5083745., 59, 49,      4.116E-01
   740441.,  5083795., 59, 50,      4.300E-01
   740441.,  5083845., 59, 51,      3.901E-01
   740441.,  5083895., 59, 52,      3.977E-01
   740441.,  5083945., 59, 53,      3.158E-01
   740441.,  5083995., 59, 54,      2.433E-01
   740441.,  5084045., 59, 55,      1.934E-01
   740441.,  5084095., 59, 56,      1.487E-01
   740441.,  5084145., 59, 57,      1.280E-01
   740441.,  5084195., 59, 58,      1.024E-01
   740441.,  5084245., 59, 59,      9.101E-02
   740441.,  5084295., 59, 60,      7.742E-02
   740441.,  5084345., 59, 61,      6.191E-02
   740441.,  5084395., 59, 62,      5.340E-02
   740441.,  5084445., 59, 63,      4.416E-02
   740441.,  5084495., 59, 64,      4.057E-02
   740441.,  5084545., 59, 65,      3.791E-02
   740441.,  5084595., 59, 66,      3.368E-02
   740441.,  5084645., 59, 67,      3.014E-02
   740441.,  5084695., 59, 68,      2.697E-02
   740441.,  5084745., 59, 69,      2.463E-02
   740441.,  5084795., 59, 70,      2.268E-02
   740441.,  5084845., 59, 71,      2.007E-02
   740441.,  5084895., 59, 72,      1.875E-02
   740441.,  5084945., 59, 73,      1.798E-02
   740441.,  5084995., 59, 74,      1.719E-02
   740441.,  5085045., 59, 75,      1.638E-02
   740441.,  5085095., 59, 76,      1.502E-02
   740441.,  5085145., 59, 77,      1.357E-02
   740441.,  5085195., 59, 78,      1.261E-02
   740441.,  5085245., 59, 79,      1.163E-02
   740441.,  5085295., 59, 80,      1.049E-02
   740441.,  5085345., 59, 81,      9.918E-03
   740441.,  5085395., 59, 82,      9.082E-03
   740441.,  5085445., 59, 83,      8.386E-03
   740441.,  5085495., 59, 84,      8.003E-03
   740441.,  5085545., 59, 85,      7.277E-03
   740441.,  5085595., 59, 86,      6.862E-03
   740441.,  5085645., 59, 87,      6.420E-03
   740441.,  5085695., 59, 88,      6.180E-03
   740441.,  5085745., 59, 89,      5.756E-03
   740441.,  5085795., 59, 90,      5.213E-03
   740441.,  5085845., 59, 91,      4.776E-03
   740441.,  5085895., 59, 92,      4.443E-03
   740441.,  5085945., 59, 93,      4.184E-03
   740441.,  5085995., 59, 94,      3.937E-03
   740441.,  5086045., 59, 95,      3.575E-03
   740441.,  5086095., 59, 96,      3.332E-03
   740441.,  5086145., 59, 97,      3.006E-03
   740441.,  5086195., 59, 98,      2.763E-03
   740441.,  5086245., 59, 99,      2.578E-03
   740441.,  5086295., 59,100,      2.375E-03
   740491.,  5081345., 60,  1,      5.694E-02
   740491.,  5081395., 60,  2,      7.286E-02
   740491.,  5081445., 60,  3,      8.222E-02
   740491.,  5081495., 60,  4,      8.836E-02
   740491.,  5081545., 60,  5,      9.441E-02
   740491.,  5081595., 60,  6,      9.680E-02
   740491.,  5081645., 60,  7,      9.869E-02
   740491.,  5081695., 60,  8,      1.010E-01
   740491.,  5081745., 60,  9,      1.083E-01
   740491.,  5081795., 60, 10,      1.143E-01
   740491.,  5081845., 60, 11,      1.206E-01
   740491.,  5081895., 60, 12,      1.262E-01
   740491.,  5081945., 60, 13,      1.371E-01
   740491.,  5081995., 60, 14,      1.411E-01
   740491.,  5082045., 60, 15,      1.466E-01
   740491.,  5082095., 60, 16,      1.523E-01
   740491.,  5082145., 60, 17,      1.565E-01
   740491.,  5082195., 60, 18,      1.623E-01
   740491.,  5082245., 60, 19,      1.746E-01
   740491.,  5082295., 60, 20,      1.829E-01
   740491.,  5082345., 60, 21,      1.829E-01
   740491.,  5082395., 60, 22,      1.921E-01
   740491.,  5082445., 60, 23,      1.962E-01
   740491.,  5082495., 60, 24,      1.961E-01
   740491.,  5082545., 60, 25,      2.099E-01
   740491.,  5082595., 60, 26,      2.176E-01
   740491.,  5082645., 60, 27,      2.486E-01
   740491.,  5082695., 60, 28,      2.667E-01
   740491.,  5082745., 60, 29,      2.857E-01
   740491.,  5082795., 60, 30,      3.044E-01
   740491.,  5082845., 60, 31,      3.260E-01
   740491.,  5082895., 60, 32,      3.357E-01
   740491.,  5082945., 60, 33,      3.414E-01
   740491.,  5082995., 60, 34,      3.534E-01
   740491.,  5083045., 60, 35,      3.526E-01
   740491.,  5083095., 60, 36,      3.359E-01
   740491.,  5083145., 60, 37,      3.358E-01
   740491.,  5083195., 60, 38,      3.246E-01
   740491.,  5083245., 60, 39,      3.115E-01
   740491.,  5083295., 60, 40,      3.511E-01
   740491.,  5083345., 60, 41,      3.799E-01
   740491.,  5083395., 60, 42,      3.550E-01
   740491.,  5083445., 60, 43,      3.834E-01
   740491.,  5083495., 60, 44,      3.648E-01
   740491.,  5083545., 60, 45,      3.816E-01
   740491.,  5083595., 60, 46,      3.417E-01
   740491.,  5083645., 60, 47,      3.383E-01
   740491.,  5083695., 60, 48,      3.356E-01
   740491.,  5083745., 60, 49,      3.288E-01
   740491.,  5083795., 60, 50,      3.367E-01
   740491.,  5083845., 60, 51,      3.174E-01
   740491.,  5083895., 60, 52,      3.125E-01
   740491.,  5083945., 60, 53,      2.857E-01
   740491.,  5083995., 60, 54,      2.112E-01
   740491.,  5084045., 60, 55,      1.792E-01
   740491.,  5084095., 60, 56,      1.550E-01
   740491.,  5084145., 60, 57,      1.257E-01
   740491.,  5084195., 60, 58,      1.023E-01
   740491.,  5084245., 60, 59,      8.552E-02
   740491.,  5084295., 60, 60,      7.013E-02
   740491.,  5084345., 60, 61,      6.229E-02
   740491.,  5084395., 60, 62,      5.596E-02
   740491.,  5084445., 60, 63,      4.775E-02
   740491.,  5084495., 60, 64,      4.135E-02
   740491.,  5084545., 60, 65,      3.912E-02
   740491.,  5084595., 60, 66,      3.631E-02
   740491.,  5084645., 60, 67,      3.224E-02
   740491.,  5084695., 60, 68,      2.967E-02
   740491.,  5084745., 60, 69,      2.576E-02
   740491.,  5084795., 60, 70,      2.219E-02
   740491.,  5084845., 60, 71,      2.104E-02
   740491.,  5084895., 60, 72,      1.898E-02
   740491.,  5084945., 60, 73,      1.749E-02
   740491.,  5084995., 60, 74,      1.681E-02
   740491.,  5085045., 60, 75,      1.651E-02
   740491.,  5085095., 60, 76,      1.549E-02
   740491.,  5085145., 60, 77,      1.408E-02
   740491.,  5085195., 60, 78,      1.293E-02
   740491.,  5085245., 60, 79,      1.206E-02
   740491.,  5085295., 60, 80,      1.139E-02
   740491.,  5085345., 60, 81,      1.019E-02
   740491.,  5085395., 60, 82,      9.492E-03
   740491.,  5085445., 60, 83,      8.758E-03
   740491.,  5085495., 60, 84,      8.105E-03
   740491.,  5085545., 60, 85,      7.412E-03
   740491.,  5085595., 60, 86,      6.922E-03
   740491.,  5085645., 60, 87,      6.397E-03
   740491.,  5085695., 60, 88,      6.089E-03
   740491.,  5085745., 60, 89,      5.735E-03
   740491.,  5085795., 60, 90,      5.345E-03
   740491.,  5085845., 60, 91,      5.035E-03
   740491.,  5085895., 60, 92,      4.715E-03
   740491.,  5085945., 60, 93,      4.281E-03
   740491.,  5085995., 60, 94,      4.044E-03
   740491.,  5086045., 60, 95,      3.607E-03
   740491.,  5086095., 60, 96,      3.361E-03
   740491.,  5086145., 60, 97,      3.034E-03
   740491.,  5086195., 60, 98,      2.811E-03
   740491.,  5086245., 60, 99,      2.600E-03
   740491.,  5086295., 60,100,      2.410E-03
   740541.,  5081345., 61,  1,      5.669E-02
   740541.,  5081395., 61,  2,      7.479E-02
   740541.,  5081445., 61,  3,      8.081E-02
   740541.,  5081495., 61,  4,      8.625E-02
   740541.,  5081545., 61,  5,      9.166E-02
   740541.,  5081595., 61,  6,      9.323E-02
   740541.,  5081645., 61,  7,      9.847E-02
   740541.,  5081695., 61,  8,      1.021E-01
   740541.,  5081745., 61,  9,      1.100E-01
   740541.,  5081795., 61, 10,      1.128E-01
   740541.,  5081845., 61, 11,      1.211E-01
   740541.,  5081895., 61, 12,      1.252E-01
   740541.,  5081945., 61, 13,      1.308E-01
   740541.,  5081995., 61, 14,      1.360E-01
   740541.,  5082045., 61, 15,      1.356E-01
   740541.,  5082095., 61, 16,      1.479E-01
   740541.,  5082145., 61, 17,      1.538E-01
   740541.,  5082195., 61, 18,      1.595E-01
   740541.,  5082245., 61, 19,      1.628E-01
   740541.,  5082295., 61, 20,      1.738E-01
   740541.,  5082345., 61, 21,      1.807E-01
   740541.,  5082395., 61, 22,      1.876E-01
   740541.,  5082445., 61, 23,      1.984E-01
   740541.,  5082495., 61, 24,      2.003E-01
   740541.,  5082545., 61, 25,      2.279E-01
   740541.,  5082595., 61, 26,      2.429E-01
   740541.,  5082645., 61, 27,      2.593E-01
   740541.,  5082695., 61, 28,      2.706E-01
   740541.,  5082745., 61, 29,      2.769E-01
   740541.,  5082795., 61, 30,      2.827E-01
   740541.,  5082845., 61, 31,      2.984E-01
   740541.,  5082895., 61, 32,      2.930E-01
   740541.,  5082945., 61, 33,      3.007E-01
   740541.,  5082995., 61, 34,      2.901E-01
   740541.,  5083045., 61, 35,      2.929E-01
   740541.,  5083095., 61, 36,      2.799E-01
   740541.,  5083145., 61, 37,      2.751E-01
   740541.,  5083195., 61, 38,      2.855E-01
   740541.,  5083245., 61, 39,      3.053E-01
   740541.,  5083295., 61, 40,      3.424E-01
   740541.,  5083345., 61, 41,      3.309E-01
   740541.,  5083395., 61, 42,      3.188E-01
   740541.,  5083445., 61, 43,      3.325E-01
   740541.,  5083495., 61, 44,      3.423E-01
   740541.,  5083545., 61, 45,      3.576E-01
   740541.,  5083595., 61, 46,      2.799E-01
   740541.,  5083645., 61, 47,      3.008E-01
   740541.,  5083695., 61, 48,      2.731E-01
   740541.,  5083745., 61, 49,      2.860E-01
   740541.,  5083795., 61, 50,      2.708E-01
   740541.,  5083845., 61, 51,      2.830E-01
   740541.,  5083895., 61, 52,      2.544E-01
   740541.,  5083945., 61, 53,      2.321E-01
   740541.,  5083995., 61, 54,      1.904E-01
   740541.,  5084045., 61, 55,      1.608E-01
   740541.,  5084095., 61, 56,      1.356E-01
   740541.,  5084145., 61, 57,      1.218E-01
   740541.,  5084195., 61, 58,      1.016E-01
   740541.,  5084245., 61, 59,      8.239E-02
   740541.,  5084295., 61, 60,      7.038E-02
   740541.,  5084345., 61, 61,      6.364E-02
   740541.,  5084395., 61, 62,      5.543E-02
   740541.,  5084445., 61, 63,      5.117E-02
   740541.,  5084495., 61, 64,      4.578E-02
   740541.,  5084545., 61, 65,      3.907E-02
   740541.,  5084595., 61, 66,      3.783E-02
   740541.,  5084645., 61, 67,      3.240E-02
   740541.,  5084695., 61, 68,      3.002E-02
   740541.,  5084745., 61, 69,      2.642E-02
   740541.,  5084795., 61, 70,      2.428E-02
   740541.,  5084845., 61, 71,      2.084E-02
   740541.,  5084895., 61, 72,      1.962E-02
   740541.,  5084945., 61, 73,      1.772E-02
   740541.,  5084995., 61, 74,      1.732E-02
   740541.,  5085045., 61, 75,      1.599E-02
   740541.,  5085095., 61, 76,      1.510E-02
   740541.,  5085145., 61, 77,      1.428E-02
   740541.,  5085195., 61, 78,      1.311E-02
   740541.,  5085245., 61, 79,      1.203E-02
   740541.,  5085295., 61, 80,      1.123E-02
   740541.,  5085345., 61, 81,      1.028E-02
   740541.,  5085395., 61, 82,      9.794E-03
   740541.,  5085445., 61, 83,      8.844E-03
   740541.,  5085495., 61, 84,      8.141E-03
   740541.,  5085545., 61, 85,      7.549E-03
   740541.,  5085595., 61, 86,      6.868E-03
   740541.,  5085645., 61, 87,      6.529E-03
   740541.,  5085695., 61, 88,      6.240E-03
   740541.,  5085745., 61, 89,      5.844E-03
   740541.,  5085795., 61, 90,      5.510E-03
   740541.,  5085845., 61, 91,      5.185E-03
   740541.,  5085895., 61, 92,      4.789E-03
   740541.,  5085945., 61, 93,      4.297E-03
   740541.,  5085995., 61, 94,      3.977E-03
   740541.,  5086045., 61, 95,      3.616E-03
   740541.,  5086095., 61, 96,      3.334E-03
   740541.,  5086145., 61, 97,      3.093E-03
   740541.,  5086195., 61, 98,      2.874E-03
   740541.,  5086245., 61, 99,      2.636E-03
   740541.,  5086295., 61,100,      2.370E-03
   740591.,  5081345., 62,  1,      5.714E-02
   740591.,  5081395., 62,  2,      7.540E-02
   740591.,  5081445., 62,  3,      8.228E-02
   740591.,  5081495., 62,  4,      8.912E-02
   740591.,  5081545., 62,  5,      9.365E-02
   740591.,  5081595., 62,  6,      9.617E-02
   740591.,  5081645., 62,  7,      1.008E-01
   740591.,  5081695., 62,  8,      1.048E-01
   740591.,  5081745., 62,  9,      1.121E-01
   740591.,  5081795., 62, 10,      1.182E-01
   740591.,  5081845., 62, 11,      1.166E-01
   740591.,  5081895., 62, 12,      1.184E-01
   740591.,  5081945., 62, 13,      1.275E-01
   740591.,  5081995., 62, 14,      1.317E-01
   740591.,  5082045., 62, 15,      1.343E-01
   740591.,  5082095., 62, 16,      1.378E-01
   740591.,  5082145., 62, 17,      1.513E-01
   740591.,  5082195., 62, 18,      1.534E-01
   740591.,  5082245., 62, 19,      1.594E-01
   740591.,  5082295., 62, 20,      1.673E-01
   740591.,  5082345., 62, 21,      1.723E-01
   740591.,  5082395., 62, 22,      1.919E-01
   740591.,  5082445., 62, 23,      2.160E-01
   740591.,  5082495., 62, 24,      2.126E-01
   740591.,  5082545., 62, 25,      2.287E-01
   740591.,  5082595., 62, 26,      2.359E-01
   740591.,  5082645., 62, 27,      2.395E-01
   740591.,  5082695., 62, 28,      2.401E-01
   740591.,  5082745., 62, 29,      2.488E-01
   740591.,  5082795., 62, 30,      2.739E-01
   740591.,  5082845., 62, 31,      2.577E-01
   740591.,  5082895., 62, 32,      2.611E-01
   740591.,  5082945., 62, 33,      2.628E-01
   740591.,  5082995., 62, 34,      2.544E-01
   740591.,  5083045., 62, 35,      2.404E-01
   740591.,  5083095., 62, 36,      2.433E-01
   740591.,  5083145., 62, 37,      2.502E-01
   740591.,  5083195., 62, 38,      2.767E-01
   740591.,  5083245., 62, 39,      3.066E-01
   740591.,  5083295., 62, 40,      3.004E-01
   740591.,  5083345., 62, 41,      2.731E-01
   740591.,  5083395., 62, 42,      2.924E-01
   740591.,  5083445., 62, 43,      2.886E-01
   740591.,  5083495., 62, 44,      3.331E-01
   740591.,  5083545., 62, 45,      3.094E-01
   740591.,  5083595., 62, 46,      2.539E-01
   740591.,  5083645., 62, 47,      2.430E-01
   740591.,  5083695., 62, 48,      2.409E-01
   740591.,  5083745., 62, 49,      2.479E-01
   740591.,  5083795., 62, 50,      2.298E-01
   740591.,  5083845., 62, 51,      2.418E-01
   740591.,  5083895., 62, 52,      2.184E-01
   740591.,  5083945., 62, 53,      2.310E-01
   740591.,  5083995., 62, 54,      1.834E-01
   740591.,  5084045., 62, 55,      1.565E-01
   740591.,  5084095., 62, 56,      1.445E-01
   740591.,  5084145., 62, 57,      1.217E-01
   740591.,  5084195., 62, 58,      1.000E-01
   740591.,  5084245., 62, 59,      8.533E-02
   740591.,  5084295., 62, 60,      7.597E-02
   740591.,  5084345., 62, 61,      6.451E-02
   740591.,  5084395., 62, 62,      5.657E-02
   740591.,  5084445., 62, 63,      5.147E-02
   740591.,  5084495., 62, 64,      4.335E-02
   740591.,  5084545., 62, 65,      3.981E-02
   740591.,  5084595., 62, 66,      3.628E-02
   740591.,  5084645., 62, 67,      3.366E-02
   740591.,  5084695., 62, 68,      3.003E-02
   740591.,  5084745., 62, 69,      2.524E-02
   740591.,  5084795., 62, 70,      2.479E-02
   740591.,  5084845., 62, 71,      2.035E-02
   740591.,  5084895., 62, 72,      1.915E-02
   740591.,  5084945., 62, 73,      1.794E-02
   740591.,  5084995., 62, 74,      1.682E-02
   740591.,  5085045., 62, 75,      1.586E-02
   740591.,  5085095., 62, 76,      1.495E-02
   740591.,  5085145., 62, 77,      1.424E-02
   740591.,  5085195., 62, 78,      1.307E-02
   740591.,  5085245., 62, 79,      1.256E-02
   740591.,  5085295., 62, 80,      1.123E-02
   740591.,  5085345., 62, 81,      1.019E-02
   740591.,  5085395., 62, 82,      9.619E-03
   740591.,  5085445., 62, 83,      8.688E-03
   740591.,  5085495., 62, 84,      8.030E-03
   740591.,  5085545., 62, 85,      7.452E-03
   740591.,  5085595., 62, 86,      6.982E-03
   740591.,  5085645., 62, 87,      6.530E-03
   740591.,  5085695., 62, 88,      6.242E-03
   740591.,  5085745., 62, 89,      5.961E-03
   740591.,  5085795., 62, 90,      5.542E-03
   740591.,  5085845., 62, 91,      5.104E-03
   740591.,  5085895., 62, 92,      4.828E-03
   740591.,  5085945., 62, 93,      4.554E-03
   740591.,  5085995., 62, 94,      4.114E-03
   740591.,  5086045., 62, 95,      3.729E-03
   740591.,  5086095., 62, 96,      3.440E-03
   740591.,  5086145., 62, 97,      3.194E-03
   740591.,  5086195., 62, 98,      2.915E-03
   740591.,  5086245., 62, 99,      2.684E-03
   740591.,  5086295., 62,100,      2.474E-03
   740641.,  5081345., 63,  1,      5.887E-02
   740641.,  5081395., 63,  2,      7.498E-02
   740641.,  5081445., 63,  3,      8.280E-02
   740641.,  5081495., 63,  4,      9.327E-02
   740641.,  5081545., 63,  5,      9.694E-02
   740641.,  5081595., 63,  6,      9.720E-02
   740641.,  5081645., 63,  7,      9.636E-02
   740641.,  5081695., 63,  8,      9.934E-02
   740641.,  5081745., 63,  9,      1.051E-01
   740641.,  5081795., 63, 10,      1.144E-01
   740641.,  5081845., 63, 11,      1.220E-01
   740641.,  5081895., 63, 12,      1.192E-01
   740641.,  5081945., 63, 13,      1.235E-01
   740641.,  5081995., 63, 14,      1.334E-01
   740641.,  5082045., 63, 15,      1.329E-01
   740641.,  5082095., 63, 16,      1.445E-01
   740641.,  5082145., 63, 17,      1.409E-01
   740641.,  5082195., 63, 18,      1.514E-01
