 X,Y,I,J,PCT1H
   738641.,  5085945., 23, 93,      4.258E-03
   738641.,  5085995., 23, 94,      3.882E-03
   738641.,  5086045., 23, 95,      3.605E-03
   738641.,  5086095., 23, 96,      3.365E-03
   738641.,  5086145., 23, 97,      3.136E-03
   738641.,  5086195., 23, 98,      2.739E-03
   738641.,  5086245., 23, 99,      2.487E-03
   738641.,  5086295., 23,100,      2.269E-03
   738691.,  5081345., 24,  1,      1.236E-01
   738691.,  5081395., 24,  2,      1.572E-01
   738691.,  5081445., 24,  3,      1.793E-01
   738691.,  5081495., 24,  4,      1.795E-01
   738691.,  5081545., 24,  5,      1.901E-01
   738691.,  5081595., 24,  6,      1.997E-01
   738691.,  5081645., 24,  7,      2.103E-01
   738691.,  5081695., 24,  8,      2.014E-01
   738691.,  5081745., 24,  9,      2.034E-01
   738691.,  5081795., 24, 10,      2.144E-01
   738691.,  5081845., 24, 11,      2.222E-01
   738691.,  5081895., 24, 12,      2.245E-01
   738691.,  5081945., 24, 13,      2.330E-01
   738691.,  5081995., 24, 14,      2.661E-01
   738691.,  5082045., 24, 15,      2.738E-01
   738691.,  5082095., 24, 16,      2.940E-01
   738691.,  5082145., 24, 17,      3.066E-01
   738691.,  5082195., 24, 18,      3.255E-01
   738691.,  5082245., 24, 19,      3.108E-01
   738691.,  5082295., 24, 20,      3.313E-01
   738691.,  5082345., 24, 21,      3.520E-01
   738691.,  5082395., 24, 22,      3.363E-01
   738691.,  5082445., 24, 23,      3.377E-01
   738691.,  5082495., 24, 24,      3.384E-01
   738691.,  5082545., 24, 25,      3.684E-01
   738691.,  5082595., 24, 26,      3.869E-01
   738691.,  5082645., 24, 27,      4.099E-01
   738691.,  5082695., 24, 28,      4.207E-01
   738691.,  5082745., 24, 29,      4.171E-01
   738691.,  5082795., 24, 30,      3.936E-01
   738691.,  5082845., 24, 31,      3.671E-01
   738691.,  5082895., 24, 32,      3.612E-01
   738691.,  5082945., 24, 33,      3.613E-01
   738691.,  5082995., 24, 34,      3.489E-01
   738691.,  5083045., 24, 35,      3.459E-01
   738691.,  5083095., 24, 36,      3.610E-01
   738691.,  5083145., 24, 37,      3.540E-01
   738691.,  5083195., 24, 38,      3.500E-01
   738691.,  5083245., 24, 39,      3.279E-01
   738691.,  5083295., 24, 40,      2.563E-01
   738691.,  5083345., 24, 41,      2.240E-01
   738691.,  5083395., 24, 42,      2.032E-01
   738691.,  5083445., 24, 43,      1.948E-01
   738691.,  5083495., 24, 44,      1.944E-01
   738691.,  5083545., 24, 45,      2.013E-01
   738691.,  5083595., 24, 46,      2.100E-01
   738691.,  5083645., 24, 47,      1.860E-01
   738691.,  5083695., 24, 48,      1.614E-01
   738691.,  5083745., 24, 49,      1.537E-01
   738691.,  5083795., 24, 50,      1.454E-01
   738691.,  5083845., 24, 51,      1.335E-01
   738691.,  5083895., 24, 52,      1.255E-01
   738691.,  5083945., 24, 53,      1.207E-01
   738691.,  5083995., 24, 54,      1.039E-01
   738691.,  5084045., 24, 55,      9.809E-02
   738691.,  5084095., 24, 56,      9.439E-02
   738691.,  5084145., 24, 57,      9.026E-02
   738691.,  5084195., 24, 58,      7.996E-02
   738691.,  5084245., 24, 59,      7.307E-02
   738691.,  5084295., 24, 60,      7.037E-02
   738691.,  5084345., 24, 61,      6.621E-02
   738691.,  5084395., 24, 62,      6.468E-02
   738691.,  5084445., 24, 63,      5.273E-02
   738691.,  5084495., 24, 64,      4.782E-02
   738691.,  5084545., 24, 65,      4.533E-02
   738691.,  5084595., 24, 66,      4.030E-02
   738691.,  5084645., 24, 67,      3.982E-02
   738691.,  5084695., 24, 68,      3.582E-02
   738691.,  5084745., 24, 69,      3.470E-02
   738691.,  5084795., 24, 70,      3.268E-02
   738691.,  5084845., 24, 71,      3.009E-02
   738691.,  5084895., 24, 72,      2.655E-02
   738691.,  5084945., 24, 73,      2.448E-02
   738691.,  5084995., 24, 74,      2.369E-02
   738691.,  5085045., 24, 75,      2.135E-02
   738691.,  5085095., 24, 76,      1.846E-02
   738691.,  5085145., 24, 77,      1.732E-02
   738691.,  5085195., 24, 78,      1.708E-02
   738691.,  5085245., 24, 79,      1.667E-02
   738691.,  5085295., 24, 80,      1.600E-02
   738691.,  5085345., 24, 81,      1.413E-02
   738691.,  5085395., 24, 82,      1.234E-02
   738691.,  5085445., 24, 83,      1.127E-02
   738691.,  5085495., 24, 84,      1.077E-02
   738691.,  5085545., 24, 85,      8.760E-03
   738691.,  5085595., 24, 86,      8.193E-03
   738691.,  5085645., 24, 87,      7.646E-03
   738691.,  5085695., 24, 88,      7.182E-03
   738691.,  5085745., 24, 89,      6.233E-03
   738691.,  5085795., 24, 90,      5.670E-03
   738691.,  5085845., 24, 91,      5.108E-03
   738691.,  5085895., 24, 92,      4.769E-03
   738691.,  5085945., 24, 93,      4.401E-03
   738691.,  5085995., 24, 94,      3.963E-03
   738691.,  5086045., 24, 95,      3.690E-03
   738691.,  5086095., 24, 96,      3.416E-03
   738691.,  5086145., 24, 97,      3.158E-03
   738691.,  5086195., 24, 98,      2.858E-03
   738691.,  5086245., 24, 99,      2.530E-03
   738691.,  5086295., 24,100,      2.379E-03
   738741.,  5081345., 25,  1,      1.226E-01
   738741.,  5081395., 25,  2,      1.573E-01
   738741.,  5081445., 25,  3,      1.875E-01
   738741.,  5081495., 25,  4,      1.934E-01
   738741.,  5081545., 25,  5,      1.956E-01
   738741.,  5081595., 25,  6,      2.024E-01
   738741.,  5081645., 25,  7,      2.064E-01
   738741.,  5081695., 25,  8,      2.191E-01
   738741.,  5081745., 25,  9,      2.237E-01
   738741.,  5081795., 25, 10,      2.125E-01
   738741.,  5081845., 25, 11,      2.286E-01
   738741.,  5081895., 25, 12,      2.320E-01
   738741.,  5081945., 25, 13,      2.360E-01
   738741.,  5081995., 25, 14,      2.475E-01
   738741.,  5082045., 25, 15,      2.783E-01
   738741.,  5082095., 25, 16,      2.830E-01
   738741.,  5082145., 25, 17,      3.002E-01
   738741.,  5082195., 25, 18,      3.231E-01
   738741.,  5082245., 25, 19,      3.377E-01
   738741.,  5082295., 25, 20,      3.297E-01
   738741.,  5082345., 25, 21,      3.449E-01
   738741.,  5082395., 25, 22,      3.729E-01
   738741.,  5082445., 25, 23,      3.533E-01
   738741.,  5082495., 25, 24,      3.605E-01
   738741.,  5082545., 25, 25,      3.543E-01
   738741.,  5082595., 25, 26,      3.756E-01
   738741.,  5082645., 25, 27,      4.006E-01
   738741.,  5082695., 25, 28,      4.319E-01
   738741.,  5082745., 25, 29,      4.459E-01
   738741.,  5082795., 25, 30,      4.168E-01
   738741.,  5082845., 25, 31,      4.075E-01
   738741.,  5082895., 25, 32,      3.716E-01
   738741.,  5082945., 25, 33,      3.749E-01
   738741.,  5082995., 25, 34,      3.753E-01
   738741.,  5083045., 25, 35,      3.720E-01
   738741.,  5083095., 25, 36,      3.728E-01
   738741.,  5083145., 25, 37,      3.737E-01
   738741.,  5083195., 25, 38,      3.917E-01
   738741.,  5083245., 25, 39,      3.657E-01
   738741.,  5083295., 25, 40,      3.164E-01
   738741.,  5083345., 25, 41,      2.431E-01
   738741.,  5083395., 25, 42,      2.275E-01
   738741.,  5083445., 25, 43,      2.042E-01
   738741.,  5083495., 25, 44,      2.118E-01
   738741.,  5083545., 25, 45,      2.049E-01
   738741.,  5083595., 25, 46,      2.246E-01
   738741.,  5083645., 25, 47,      2.040E-01
   738741.,  5083695., 25, 48,      1.851E-01
   738741.,  5083745., 25, 49,      1.564E-01
   738741.,  5083795., 25, 50,      1.537E-01
   738741.,  5083845., 25, 51,      1.447E-01
   738741.,  5083895., 25, 52,      1.341E-01
   738741.,  5083945., 25, 53,      1.202E-01
   738741.,  5083995., 25, 54,      1.062E-01
   738741.,  5084045., 25, 55,      9.661E-02
   738741.,  5084095., 25, 56,      9.666E-02
   738741.,  5084145., 25, 57,      9.604E-02
   738741.,  5084195., 25, 58,      8.318E-02
   738741.,  5084245., 25, 59,      8.191E-02
   738741.,  5084295., 25, 60,      7.639E-02
   738741.,  5084345., 25, 61,      6.937E-02
   738741.,  5084395., 25, 62,      6.042E-02
   738741.,  5084445., 25, 63,      5.618E-02
   738741.,  5084495., 25, 64,      4.735E-02
   738741.,  5084545., 25, 65,      4.704E-02
   738741.,  5084595., 25, 66,      4.394E-02
   738741.,  5084645., 25, 67,      4.433E-02
   738741.,  5084695., 25, 68,      3.933E-02
   738741.,  5084745., 25, 69,      3.553E-02
   738741.,  5084795., 25, 70,      3.128E-02
   738741.,  5084845., 25, 71,      3.080E-02
   738741.,  5084895., 25, 72,      2.695E-02
   738741.,  5084945., 25, 73,      2.509E-02
   738741.,  5084995., 25, 74,      2.401E-02
   738741.,  5085045., 25, 75,      2.028E-02
   738741.,  5085095., 25, 76,      1.894E-02
   738741.,  5085145., 25, 77,      1.763E-02
   738741.,  5085195., 25, 78,      1.788E-02
   738741.,  5085245., 25, 79,      1.767E-02
   738741.,  5085295., 25, 80,      1.507E-02
   738741.,  5085345., 25, 81,      1.461E-02
   738741.,  5085395., 25, 82,      1.316E-02
   738741.,  5085445., 25, 83,      1.144E-02
   738741.,  5085495., 25, 84,      1.011E-02
   738741.,  5085545., 25, 85,      9.054E-03
   738741.,  5085595., 25, 86,      8.674E-03
   738741.,  5085645., 25, 87,      8.178E-03
   738741.,  5085695., 25, 88,      6.672E-03
   738741.,  5085745., 25, 89,      6.269E-03
   738741.,  5085795., 25, 90,      5.705E-03
   738741.,  5085845., 25, 91,      5.339E-03
   738741.,  5085895., 25, 92,      5.030E-03
   738741.,  5085945., 25, 93,      4.719E-03
   738741.,  5085995., 25, 94,      3.998E-03
   738741.,  5086045., 25, 95,      3.720E-03
   738741.,  5086095., 25, 96,      3.506E-03
   738741.,  5086145., 25, 97,      3.101E-03
   738741.,  5086195., 25, 98,      2.777E-03
   738741.,  5086245., 25, 99,      2.572E-03
   738741.,  5086295., 25,100,      2.396E-03
   738791.,  5081345., 26,  1,      1.185E-01
   738791.,  5081395., 26,  2,      1.545E-01
   738791.,  5081445., 26,  3,      1.830E-01
   738791.,  5081495., 26,  4,      2.012E-01
   738791.,  5081545., 26,  5,      2.130E-01
   738791.,  5081595., 26,  6,      2.135E-01
   738791.,  5081645., 26,  7,      2.083E-01
   738791.,  5081695., 26,  8,      2.206E-01
   738791.,  5081745., 26,  9,      2.282E-01
   738791.,  5081795., 26, 10,      2.334E-01
   738791.,  5081845., 26, 11,      2.263E-01
   738791.,  5081895., 26, 12,      2.399E-01
   738791.,  5081945., 26, 13,      2.470E-01
   738791.,  5081995., 26, 14,      2.438E-01
   738791.,  5082045., 26, 15,      2.613E-01
   738791.,  5082095., 26, 16,      2.817E-01
   738791.,  5082145., 26, 17,      2.993E-01
   738791.,  5082195., 26, 18,      3.151E-01
   738791.,  5082245., 26, 19,      3.247E-01
   738791.,  5082295., 26, 20,      3.553E-01
   738791.,  5082345., 26, 21,      3.497E-01
   738791.,  5082395., 26, 22,      3.638E-01
   738791.,  5082445., 26, 23,      3.818E-01
   738791.,  5082495., 26, 24,      3.692E-01
   738791.,  5082545., 26, 25,      3.869E-01
   738791.,  5082595., 26, 26,      3.668E-01
   738791.,  5082645., 26, 27,      3.934E-01
   738791.,  5082695., 26, 28,      4.355E-01
   738791.,  5082745., 26, 29,      4.670E-01
   738791.,  5082795., 26, 30,      4.556E-01
   738791.,  5082845., 26, 31,      4.329E-01
   738791.,  5082895., 26, 32,      3.993E-01
   738791.,  5082945., 26, 33,      4.086E-01
   738791.,  5082995., 26, 34,      4.034E-01
   738791.,  5083045., 26, 35,      4.139E-01
   738791.,  5083095., 26, 36,      3.961E-01
   738791.,  5083145., 26, 37,      4.096E-01
   738791.,  5083195., 26, 38,      4.092E-01
   738791.,  5083245., 26, 39,      3.878E-01
   738791.,  5083295., 26, 40,      3.529E-01
   738791.,  5083345., 26, 41,      2.595E-01
   738791.,  5083395., 26, 42,      2.550E-01
   738791.,  5083445., 26, 43,      2.272E-01
   738791.,  5083495., 26, 44,      2.273E-01
   738791.,  5083545., 26, 45,      2.210E-01
   738791.,  5083595., 26, 46,      2.198E-01
   738791.,  5083645., 26, 47,      2.141E-01
   738791.,  5083695., 26, 48,      2.000E-01
   738791.,  5083745., 26, 49,      1.661E-01
   738791.,  5083795., 26, 50,      1.682E-01
   738791.,  5083845., 26, 51,      1.571E-01
   738791.,  5083895., 26, 52,      1.400E-01
   738791.,  5083945., 26, 53,      1.214E-01
   738791.,  5083995., 26, 54,      1.121E-01
   738791.,  5084045., 26, 55,      1.058E-01
   738791.,  5084095., 26, 56,      9.855E-02
   738791.,  5084145., 26, 57,      9.725E-02
   738791.,  5084195., 26, 58,      8.661E-02
   738791.,  5084245., 26, 59,      8.659E-02
   738791.,  5084295., 26, 60,      7.467E-02
   738791.,  5084345., 26, 61,      6.957E-02
   738791.,  5084395., 26, 62,      6.027E-02
   738791.,  5084445., 26, 63,      5.468E-02
   738791.,  5084495., 26, 64,      5.167E-02
   738791.,  5084545., 26, 65,      5.055E-02
   738791.,  5084595., 26, 66,      4.794E-02
   738791.,  5084645., 26, 67,      4.595E-02
   738791.,  5084695., 26, 68,      4.012E-02
   738791.,  5084745., 26, 69,      3.561E-02
   738791.,  5084795., 26, 70,      3.196E-02
   738791.,  5084845., 26, 71,      3.149E-02
   738791.,  5084895., 26, 72,      2.704E-02
   738791.,  5084945., 26, 73,      2.379E-02
   738791.,  5084995., 26, 74,      2.198E-02
   738791.,  5085045., 26, 75,      1.914E-02
   738791.,  5085095., 26, 76,      1.941E-02
   738791.,  5085145., 26, 77,      1.976E-02
   738791.,  5085195., 26, 78,      1.897E-02
   738791.,  5085245., 26, 79,      1.745E-02
   738791.,  5085295., 26, 80,      1.465E-02
   738791.,  5085345., 26, 81,      1.556E-02
   738791.,  5085395., 26, 82,      1.377E-02
   738791.,  5085445., 26, 83,      1.159E-02
   738791.,  5085495., 26, 84,      1.061E-02
   738791.,  5085545., 26, 85,      9.614E-03
   738791.,  5085595., 26, 86,      8.802E-03
   738791.,  5085645., 26, 87,      7.830E-03
   738791.,  5085695., 26, 88,      7.107E-03
   738791.,  5085745., 26, 89,      6.341E-03
   738791.,  5085795., 26, 90,      5.937E-03
   738791.,  5085845., 26, 91,      5.749E-03
   738791.,  5085895., 26, 92,      5.396E-03
   738791.,  5085945., 26, 93,      4.932E-03
   738791.,  5085995., 26, 94,      4.217E-03
   738791.,  5086045., 26, 95,      3.895E-03
   738791.,  5086095., 26, 96,      3.502E-03
   738791.,  5086145., 26, 97,      3.281E-03
   738791.,  5086195., 26, 98,      2.835E-03
   738791.,  5086245., 26, 99,      2.640E-03
   738791.,  5086295., 26,100,      2.466E-03
   738841.,  5081345., 27,  1,      1.176E-01
   738841.,  5081395., 27,  2,      1.602E-01
   738841.,  5081445., 27,  3,      1.758E-01
   738841.,  5081495., 27,  4,      1.955E-01
   738841.,  5081545., 27,  5,      2.075E-01
   738841.,  5081595., 27,  6,      2.279E-01
   738841.,  5081645., 27,  7,      2.305E-01
   738841.,  5081695., 27,  8,      2.201E-01
   738841.,  5081745., 27,  9,      2.322E-01
   738841.,  5081795., 27, 10,      2.531E-01
   738841.,  5081845., 27, 11,      2.523E-01
   738841.,  5081895., 27, 12,      2.426E-01
   738841.,  5081945., 27, 13,      2.371E-01
   738841.,  5081995., 27, 14,      2.517E-01
   738841.,  5082045., 27, 15,      2.624E-01
   738841.,  5082095., 27, 16,      2.632E-01
   738841.,  5082145., 27, 17,      2.856E-01
   738841.,  5082195., 27, 18,      3.024E-01
   738841.,  5082245., 27, 19,      3.285E-01
   738841.,  5082295., 27, 20,      3.460E-01
   738841.,  5082345., 27, 21,      3.821E-01
   738841.,  5082395., 27, 22,      3.661E-01
   738841.,  5082445., 27, 23,      3.874E-01
   738841.,  5082495., 27, 24,      3.982E-01
   738841.,  5082545., 27, 25,      3.912E-01
   738841.,  5082595., 27, 26,      3.976E-01
   738841.,  5082645., 27, 27,      3.736E-01
   738841.,  5082695., 27, 28,      4.335E-01
   738841.,  5082745., 27, 29,      4.456E-01
   738841.,  5082795., 27, 30,      4.902E-01
   738841.,  5082845., 27, 31,      4.925E-01
   738841.,  5082895., 27, 32,      4.429E-01
   738841.,  5082945., 27, 33,      4.228E-01
   738841.,  5082995., 27, 34,      4.180E-01
   738841.,  5083045., 27, 35,      4.204E-01
   738841.,  5083095., 27, 36,      4.272E-01
   738841.,  5083145., 27, 37,      4.335E-01
   738841.,  5083195., 27, 38,      4.251E-01
   738841.,  5083245., 27, 39,      4.328E-01
   738841.,  5083295., 27, 40,      3.806E-01
   738841.,  5083345., 27, 41,      2.981E-01
   738841.,  5083395., 27, 42,      2.802E-01
   738841.,  5083445., 27, 43,      2.579E-01
   738841.,  5083495., 27, 44,      2.474E-01
   738841.,  5083545., 27, 45,      2.299E-01
   738841.,  5083595., 27, 46,      2.446E-01
   738841.,  5083645., 27, 47,      2.335E-01
   738841.,  5083695., 27, 48,      2.157E-01
   738841.,  5083745., 27, 49,      1.773E-01
   738841.,  5083795., 27, 50,      1.710E-01
   738841.,  5083845., 27, 51,      1.595E-01
   738841.,  5083895., 27, 52,      1.435E-01
   738841.,  5083945., 27, 53,      1.331E-01
   738841.,  5083995., 27, 54,      1.154E-01
   738841.,  5084045., 27, 55,      1.082E-01
   738841.,  5084095., 27, 56,      1.009E-01
   738841.,  5084145., 27, 57,      9.897E-02
   738841.,  5084195., 27, 58,      9.113E-02
   738841.,  5084245., 27, 59,      9.195E-02
   738841.,  5084295., 27, 60,      8.128E-02
   738841.,  5084345., 27, 61,      7.100E-02
   738841.,  5084395., 27, 62,      6.081E-02
   738841.,  5084445., 27, 63,      5.618E-02
   738841.,  5084495., 27, 64,      5.591E-02
   738841.,  5084545., 27, 65,      5.505E-02
   738841.,  5084595., 27, 66,      5.168E-02
   738841.,  5084645., 27, 67,      4.758E-02
   738841.,  5084695., 27, 68,      4.035E-02
   738841.,  5084745., 27, 69,      3.714E-02
   738841.,  5084795., 27, 70,      3.259E-02
   738841.,  5084845., 27, 71,      3.180E-02
   738841.,  5084895., 27, 72,      2.812E-02
   738841.,  5084945., 27, 73,      2.386E-02
   738841.,  5084995., 27, 74,      2.203E-02
   738841.,  5085045., 27, 75,      2.056E-02
   738841.,  5085095., 27, 76,      2.032E-02
   738841.,  5085145., 27, 77,      2.085E-02
   738841.,  5085195., 27, 78,      1.959E-02
   738841.,  5085245., 27, 79,      1.780E-02
   738841.,  5085295., 27, 80,      1.716E-02
   738841.,  5085345., 27, 81,      1.476E-02
   738841.,  5085395., 27, 82,      1.283E-02
   738841.,  5085445., 27, 83,      1.216E-02
   738841.,  5085495., 27, 84,      1.066E-02
   738841.,  5085545., 27, 85,      9.385E-03
   738841.,  5085595., 27, 86,      9.022E-03
   738841.,  5085645., 27, 87,      7.533E-03
   738841.,  5085695., 27, 88,      7.045E-03
   738841.,  5085745., 27, 89,      6.573E-03
   738841.,  5085795., 27, 90,      6.343E-03
   738841.,  5085845., 27, 91,      6.113E-03
   738841.,  5085895., 27, 92,      5.883E-03
   738841.,  5085945., 27, 93,      4.793E-03
   738841.,  5085995., 27, 94,      4.625E-03
   738841.,  5086045., 27, 95,      3.830E-03
   738841.,  5086095., 27, 96,      3.573E-03
   738841.,  5086145., 27, 97,      3.332E-03
   738841.,  5086195., 27, 98,      3.002E-03
   738841.,  5086245., 27, 99,      2.690E-03
   738841.,  5086295., 27,100,      2.490E-03
   738891.,  5081345., 28,  1,      1.251E-01
   738891.,  5081395., 28,  2,      1.605E-01
   738891.,  5081445., 28,  3,      1.795E-01
   738891.,  5081495., 28,  4,      1.913E-01
   738891.,  5081545., 28,  5,      1.991E-01
   738891.,  5081595., 28,  6,      2.141E-01
   738891.,  5081645., 28,  7,      2.270E-01
   738891.,  5081695., 28,  8,      2.518E-01
   738891.,  5081745., 28,  9,      2.455E-01
   738891.,  5081795., 28, 10,      2.447E-01
   738891.,  5081845., 28, 11,      2.612E-01
   738891.,  5081895., 28, 12,      2.625E-01
   738891.,  5081945., 28, 13,      2.573E-01
   738891.,  5081995., 28, 14,      2.514E-01
   738891.,  5082045., 28, 15,      2.636E-01
   738891.,  5082095., 28, 16,      2.719E-01
   738891.,  5082145., 28, 17,      2.811E-01
   738891.,  5082195., 28, 18,      3.077E-01
   738891.,  5082245., 28, 19,      3.234E-01
   738891.,  5082295., 28, 20,      3.502E-01
   738891.,  5082345., 28, 21,      3.586E-01
   738891.,  5082395., 28, 22,      3.943E-01
   738891.,  5082445., 28, 23,      4.020E-01
   738891.,  5082495., 28, 24,      4.065E-01
   738891.,  5082545., 28, 25,      4.072E-01
   738891.,  5082595., 28, 26,      4.183E-01
   738891.,  5082645., 28, 27,      4.223E-01
   738891.,  5082695., 28, 28,      3.980E-01
   738891.,  5082745., 28, 29,      4.645E-01
   738891.,  5082795., 28, 30,      4.799E-01
   738891.,  5082845., 28, 31,      5.017E-01
   738891.,  5082895., 28, 32,      4.832E-01
   738891.,  5082945., 28, 33,      4.691E-01
   738891.,  5082995., 28, 34,      4.400E-01
   738891.,  5083045., 28, 35,      4.580E-01
   738891.,  5083095., 28, 36,      4.737E-01
   738891.,  5083145., 28, 37,      4.689E-01
   738891.,  5083195., 28, 38,      4.535E-01
   738891.,  5083245., 28, 39,      4.569E-01
   738891.,  5083295., 28, 40,      4.256E-01
   738891.,  5083345., 28, 41,      3.704E-01
   738891.,  5083395., 28, 42,      3.007E-01
   738891.,  5083445., 28, 43,      2.631E-01
   738891.,  5083495., 28, 44,      2.565E-01
   738891.,  5083545., 28, 45,      2.467E-01
   738891.,  5083595., 28, 46,      2.644E-01
   738891.,  5083645., 28, 47,      2.562E-01
   738891.,  5083695., 28, 48,      2.332E-01
   738891.,  5083745., 28, 49,      1.942E-01
   738891.,  5083795., 28, 50,      1.781E-01
   738891.,  5083845., 28, 51,      1.614E-01
   738891.,  5083895., 28, 52,      1.517E-01
   738891.,  5083945., 28, 53,      1.352E-01
   738891.,  5083995., 28, 54,      1.210E-01
   738891.,  5084045., 28, 55,      1.032E-01
   738891.,  5084095., 28, 56,      1.074E-01
   738891.,  5084145., 28, 57,      1.011E-01
   738891.,  5084195., 28, 58,      9.930E-02
   738891.,  5084245., 28, 59,      9.266E-02
   738891.,  5084295., 28, 60,      8.460E-02
   738891.,  5084345., 28, 61,      7.355E-02
   738891.,  5084395., 28, 62,      6.727E-02
   738891.,  5084445., 28, 63,      5.865E-02
   738891.,  5084495., 28, 64,      5.709E-02
   738891.,  5084545., 28, 65,      5.651E-02
   738891.,  5084595., 28, 66,      5.239E-02
   738891.,  5084645., 28, 67,      4.947E-02
   738891.,  5084695., 28, 68,      4.116E-02
   738891.,  5084745., 28, 69,      3.803E-02
   738891.,  5084795., 28, 70,      3.311E-02
   738891.,  5084845., 28, 71,      3.142E-02
   738891.,  5084895., 28, 72,      2.749E-02
   738891.,  5084945., 28, 73,      2.524E-02
   738891.,  5084995., 28, 74,      2.333E-02
   738891.,  5085045., 28, 75,      2.172E-02
   738891.,  5085095., 28, 76,      2.286E-02
   738891.,  5085145., 28, 77,      2.110E-02
   738891.,  5085195., 28, 78,      2.035E-02
   738891.,  5085245., 28, 79,      1.816E-02
   738891.,  5085295., 28, 80,      1.705E-02
   738891.,  5085345., 28, 81,      1.484E-02
   738891.,  5085395., 28, 82,      1.253E-02
   738891.,  5085445., 28, 83,      1.191E-02
   738891.,  5085495., 28, 84,      1.094E-02
   738891.,  5085545., 28, 85,      1.088E-02
   738891.,  5085595., 28, 86,      9.152E-03
   738891.,  5085645., 28, 87,      8.118E-03
   738891.,  5085695., 28, 88,      7.419E-03
   738891.,  5085745., 28, 89,      6.805E-03
   738891.,  5085795., 28, 90,      6.638E-03
   738891.,  5085845., 28, 91,      6.242E-03
   738891.,  5085895., 28, 92,      5.864E-03
   738891.,  5085945., 28, 93,      4.858E-03
   738891.,  5085995., 28, 94,      4.643E-03
   738891.,  5086045., 28, 95,      4.092E-03
   738891.,  5086095., 28, 96,      3.583E-03
   738891.,  5086145., 28, 97,      3.413E-03
   738891.,  5086195., 28, 98,      3.064E-03
   738891.,  5086245., 28, 99,      2.743E-03
   738891.,  5086295., 28,100,      2.502E-03
   738941.,  5081345., 29,  1,      1.373E-01
   738941.,  5081395., 29,  2,      1.823E-01
   738941.,  5081445., 29,  3,      1.973E-01
   738941.,  5081495., 29,  4,      2.055E-01
   738941.,  5081545., 29,  5,      2.105E-01
   738941.,  5081595., 29,  6,      2.125E-01
   738941.,  5081645., 29,  7,      2.223E-01
   738941.,  5081695., 29,  8,      2.392E-01
   738941.,  5081745., 29,  9,      2.536E-01
   738941.,  5081795., 29, 10,      2.644E-01
   738941.,  5081845., 29, 11,      2.483E-01
   738941.,  5081895., 29, 12,      2.616E-01
   738941.,  5081945., 29, 13,      2.783E-01
   738941.,  5081995., 29, 14,      2.812E-01
   738941.,  5082045., 29, 15,      2.684E-01
   738941.,  5082095., 29, 16,      2.668E-01
   738941.,  5082145., 29, 17,      2.887E-01
   738941.,  5082195., 29, 18,      2.938E-01
   738941.,  5082245., 29, 19,      3.165E-01
   738941.,  5082295., 29, 20,      3.453E-01
   738941.,  5082345., 29, 21,      3.672E-01
   738941.,  5082395., 29, 22,      3.798E-01
   738941.,  5082445., 29, 23,      4.148E-01
   738941.,  5082495., 29, 24,      4.262E-01
   738941.,  5082545., 29, 25,      4.247E-01
   738941.,  5082595., 29, 26,      4.362E-01
   738941.,  5082645., 29, 27,      4.404E-01
   738941.,  5082695., 29, 28,      4.461E-01
   738941.,  5082745., 29, 29,      4.190E-01
   738941.,  5082795., 29, 30,      4.820E-01
   738941.,  5082845., 29, 31,      5.272E-01
   738941.,  5082895., 29, 32,      5.413E-01
   738941.,  5082945., 29, 33,      4.939E-01
   738941.,  5082995., 29, 34,      4.719E-01
   738941.,  5083045., 29, 35,      4.808E-01
   738941.,  5083095., 29, 36,      4.777E-01
   738941.,  5083145., 29, 37,      5.171E-01
   738941.,  5083195., 29, 38,      4.991E-01
   738941.,  5083245., 29, 39,      4.860E-01
   738941.,  5083295., 29, 40,      4.846E-01
   738941.,  5083345., 29, 41,      4.236E-01
   738941.,  5083395., 29, 42,      3.334E-01
   738941.,  5083445., 29, 43,      2.817E-01
   738941.,  5083495., 29, 44,      2.679E-01
   738941.,  5083545., 29, 45,      2.639E-01
   738941.,  5083595., 29, 46,      2.673E-01
   738941.,  5083645., 29, 47,      2.875E-01
   738941.,  5083695., 29, 48,      2.609E-01
   738941.,  5083745., 29, 49,      2.147E-01
   738941.,  5083795., 29, 50,      1.978E-01
   738941.,  5083845., 29, 51,      1.657E-01
   738941.,  5083895., 29, 52,      1.571E-01
   738941.,  5083945., 29, 53,      1.428E-01
   738941.,  5083995., 29, 54,      1.240E-01
   738941.,  5084045., 29, 55,      1.193E-01
   738941.,  5084095., 29, 56,      1.110E-01
   738941.,  5084145., 29, 57,      1.136E-01
   738941.,  5084195., 29, 58,      1.003E-01
   738941.,  5084245., 29, 59,      9.524E-02
   738941.,  5084295., 29, 60,      8.292E-02
   738941.,  5084345., 29, 61,      7.853E-02
   738941.,  5084395., 29, 62,      6.710E-02
   738941.,  5084445., 29, 63,      6.005E-02
   738941.,  5084495., 29, 64,      6.278E-02
   738941.,  5084545., 29, 65,      5.658E-02
   738941.,  5084595., 29, 66,      5.532E-02
   738941.,  5084645., 29, 67,      4.873E-02
   738941.,  5084695., 29, 68,      4.032E-02
   738941.,  5084745., 29, 69,      3.900E-02
   738941.,  5084795., 29, 70,      3.433E-02
   738941.,  5084845., 29, 71,      2.911E-02
   738941.,  5084895., 29, 72,      2.692E-02
   738941.,  5084945., 29, 73,      2.556E-02
   738941.,  5084995., 29, 74,      2.656E-02
