 X,Y,I,J,PCTD
   740291.,  5085645., 56, 87,      0.000E+00
   740291.,  5085695., 56, 88,      0.000E+00
   740291.,  5085745., 56, 89,      0.000E+00
   740291.,  5085795., 56, 90,      0.000E+00
   740291.,  5085845., 56, 91,      0.000E+00
   740291.,  5085895., 56, 92,      0.000E+00
   740291.,  5085945., 56, 93,      0.000E+00
   740291.,  5085995., 56, 94,      0.000E+00
   740291.,  5086045., 56, 95,      0.000E+00
   740291.,  5086095., 56, 96,      0.000E+00
   740291.,  5086145., 56, 97,      0.000E+00
   740291.,  5086195., 56, 98,      0.000E+00
   740291.,  5086245., 56, 99,      0.000E+00
   740291.,  5086295., 56,100,      0.000E+00
   740341.,  5081345., 57,  1,      0.000E+00
   740341.,  5081395., 57,  2,      0.000E+00
   740341.,  5081445., 57,  3,      0.000E+00
   740341.,  5081495., 57,  4,      0.000E+00
   740341.,  5081545., 57,  5,      0.000E+00
   740341.,  5081595., 57,  6,      0.000E+00
   740341.,  5081645., 57,  7,      0.000E+00
   740341.,  5081695., 57,  8,      0.000E+00
   740341.,  5081745., 57,  9,      0.000E+00
   740341.,  5081795., 57, 10,      0.000E+00
   740341.,  5081845., 57, 11,      0.000E+00
   740341.,  5081895., 57, 12,      0.000E+00
   740341.,  5081945., 57, 13,      0.000E+00
   740341.,  5081995., 57, 14,      0.000E+00
   740341.,  5082045., 57, 15,      0.000E+00
   740341.,  5082095., 57, 16,      0.000E+00
   740341.,  5082145., 57, 17,      0.000E+00
   740341.,  5082195., 57, 18,      0.000E+00
   740341.,  5082245., 57, 19,      0.000E+00
   740341.,  5082295., 57, 20,      0.000E+00
   740341.,  5082345., 57, 21,      0.000E+00
   740341.,  5082395., 57, 22,      0.000E+00
   740341.,  5082445., 57, 23,      0.000E+00
   740341.,  5082495., 57, 24,      0.000E+00
   740341.,  5082545., 57, 25,      0.000E+00
   740341.,  5082595., 57, 26,      0.000E+00
   740341.,  5082645., 57, 27,      0.000E+00
   740341.,  5082695., 57, 28,      0.000E+00
   740341.,  5082745., 57, 29,      0.000E+00
   740341.,  5082795., 57, 30,      0.000E+00
   740341.,  5082845., 57, 31,      0.000E+00
   740341.,  5082895., 57, 32,      0.000E+00
   740341.,  5082945., 57, 33,      0.000E+00
   740341.,  5082995., 57, 34,      0.000E+00
   740341.,  5083045., 57, 35,      0.000E+00
   740341.,  5083095., 57, 36,      0.000E+00
   740341.,  5083145., 57, 37,      0.000E+00
   740341.,  5083195., 57, 38,      0.000E+00
   740341.,  5083245., 57, 39,      0.000E+00
   740341.,  5083295., 57, 40,      0.000E+00
   740341.,  5083345., 57, 41,      0.000E+00
   740341.,  5083395., 57, 42,      0.000E+00
   740341.,  5083445., 57, 43,      0.000E+00
   740341.,  5083495., 57, 44,      0.000E+00
   740341.,  5083545., 57, 45,      0.000E+00
   740341.,  5083595., 57, 46,      0.000E+00
   740341.,  5083645., 57, 47,      0.000E+00
   740341.,  5083695., 57, 48,      0.000E+00
   740341.,  5083745., 57, 49,      0.000E+00
   740341.,  5083795., 57, 50,      0.000E+00
   740341.,  5083845., 57, 51,      0.000E+00
   740341.,  5083895., 57, 52,      0.000E+00
   740341.,  5083945., 57, 53,      0.000E+00
   740341.,  5083995., 57, 54,      0.000E+00
   740341.,  5084045., 57, 55,      0.000E+00
   740341.,  5084095., 57, 56,      0.000E+00
   740341.,  5084145., 57, 57,      0.000E+00
   740341.,  5084195., 57, 58,      0.000E+00
   740341.,  5084245., 57, 59,      0.000E+00
   740341.,  5084295., 57, 60,      0.000E+00
   740341.,  5084345., 57, 61,      0.000E+00
   740341.,  5084395., 57, 62,      0.000E+00
   740341.,  5084445., 57, 63,      0.000E+00
   740341.,  5084495., 57, 64,      0.000E+00
   740341.,  5084545., 57, 65,      0.000E+00
   740341.,  5084595., 57, 66,      0.000E+00
   740341.,  5084645., 57, 67,      0.000E+00
   740341.,  5084695., 57, 68,      0.000E+00
   740341.,  5084745., 57, 69,      0.000E+00
   740341.,  5084795., 57, 70,      0.000E+00
   740341.,  5084845., 57, 71,      0.000E+00
   740341.,  5084895., 57, 72,      0.000E+00
   740341.,  5084945., 57, 73,      0.000E+00
   740341.,  5084995., 57, 74,      0.000E+00
   740341.,  5085045., 57, 75,      0.000E+00
   740341.,  5085095., 57, 76,      0.000E+00
   740341.,  5085145., 57, 77,      0.000E+00
   740341.,  5085195., 57, 78,      0.000E+00
   740341.,  5085245., 57, 79,      0.000E+00
   740341.,  5085295., 57, 80,      0.000E+00
   740341.,  5085345., 57, 81,      0.000E+00
   740341.,  5085395., 57, 82,      0.000E+00
   740341.,  5085445., 57, 83,      0.000E+00
   740341.,  5085495., 57, 84,      0.000E+00
   740341.,  5085545., 57, 85,      0.000E+00
   740341.,  5085595., 57, 86,      0.000E+00
   740341.,  5085645., 57, 87,      0.000E+00
   740341.,  5085695., 57, 88,      0.000E+00
   740341.,  5085745., 57, 89,      0.000E+00
   740341.,  5085795., 57, 90,      0.000E+00
   740341.,  5085845., 57, 91,      0.000E+00
   740341.,  5085895., 57, 92,      0.000E+00
   740341.,  5085945., 57, 93,      0.000E+00
   740341.,  5085995., 57, 94,      0.000E+00
   740341.,  5086045., 57, 95,      0.000E+00
   740341.,  5086095., 57, 96,      0.000E+00
   740341.,  5086145., 57, 97,      0.000E+00
   740341.,  5086195., 57, 98,      0.000E+00
   740341.,  5086245., 57, 99,      0.000E+00
   740341.,  5086295., 57,100,      0.000E+00
   740391.,  5081345., 58,  1,      0.000E+00
   740391.,  5081395., 58,  2,      0.000E+00
   740391.,  5081445., 58,  3,      0.000E+00
   740391.,  5081495., 58,  4,      0.000E+00
   740391.,  5081545., 58,  5,      0.000E+00
   740391.,  5081595., 58,  6,      0.000E+00
   740391.,  5081645., 58,  7,      0.000E+00
   740391.,  5081695., 58,  8,      0.000E+00
   740391.,  5081745., 58,  9,      0.000E+00
   740391.,  5081795., 58, 10,      0.000E+00
   740391.,  5081845., 58, 11,      0.000E+00
   740391.,  5081895., 58, 12,      0.000E+00
   740391.,  5081945., 58, 13,      0.000E+00
   740391.,  5081995., 58, 14,      0.000E+00
   740391.,  5082045., 58, 15,      0.000E+00
   740391.,  5082095., 58, 16,      0.000E+00
   740391.,  5082145., 58, 17,      0.000E+00
   740391.,  5082195., 58, 18,      0.000E+00
   740391.,  5082245., 58, 19,      0.000E+00
   740391.,  5082295., 58, 20,      0.000E+00
   740391.,  5082345., 58, 21,      0.000E+00
   740391.,  5082395., 58, 22,      0.000E+00
   740391.,  5082445., 58, 23,      0.000E+00
   740391.,  5082495., 58, 24,      0.000E+00
   740391.,  5082545., 58, 25,      0.000E+00
   740391.,  5082595., 58, 26,      0.000E+00
   740391.,  5082645., 58, 27,      0.000E+00
   740391.,  5082695., 58, 28,      0.000E+00
   740391.,  5082745., 58, 29,      0.000E+00
   740391.,  5082795., 58, 30,      0.000E+00
   740391.,  5082845., 58, 31,      0.000E+00
   740391.,  5082895., 58, 32,      0.000E+00
   740391.,  5082945., 58, 33,      0.000E+00
   740391.,  5082995., 58, 34,      0.000E+00
   740391.,  5083045., 58, 35,      0.000E+00
   740391.,  5083095., 58, 36,      0.000E+00
   740391.,  5083145., 58, 37,      0.000E+00
   740391.,  5083195., 58, 38,      0.000E+00
   740391.,  5083245., 58, 39,      0.000E+00
   740391.,  5083295., 58, 40,      0.000E+00
   740391.,  5083345., 58, 41,      0.000E+00
   740391.,  5083395., 58, 42,      0.000E+00
   740391.,  5083445., 58, 43,      0.000E+00
   740391.,  5083495., 58, 44,      0.000E+00
   740391.,  5083545., 58, 45,      0.000E+00
   740391.,  5083595., 58, 46,      0.000E+00
   740391.,  5083645., 58, 47,      0.000E+00
   740391.,  5083695., 58, 48,      0.000E+00
   740391.,  5083745., 58, 49,      0.000E+00
   740391.,  5083795., 58, 50,      0.000E+00
   740391.,  5083845., 58, 51,      0.000E+00
   740391.,  5083895., 58, 52,      0.000E+00
   740391.,  5083945., 58, 53,      0.000E+00
   740391.,  5083995., 58, 54,      0.000E+00
   740391.,  5084045., 58, 55,      0.000E+00
   740391.,  5084095., 58, 56,      0.000E+00
   740391.,  5084145., 58, 57,      0.000E+00
   740391.,  5084195., 58, 58,      0.000E+00
   740391.,  5084245., 58, 59,      0.000E+00
   740391.,  5084295., 58, 60,      0.000E+00
   740391.,  5084345., 58, 61,      0.000E+00
   740391.,  5084395., 58, 62,      0.000E+00
   740391.,  5084445., 58, 63,      0.000E+00
   740391.,  5084495., 58, 64,      0.000E+00
   740391.,  5084545., 58, 65,      0.000E+00
   740391.,  5084595., 58, 66,      0.000E+00
   740391.,  5084645., 58, 67,      0.000E+00
   740391.,  5084695., 58, 68,      0.000E+00
   740391.,  5084745., 58, 69,      0.000E+00
   740391.,  5084795., 58, 70,      0.000E+00
   740391.,  5084845., 58, 71,      0.000E+00
   740391.,  5084895., 58, 72,      0.000E+00
   740391.,  5084945., 58, 73,      0.000E+00
   740391.,  5084995., 58, 74,      0.000E+00
   740391.,  5085045., 58, 75,      0.000E+00
   740391.,  5085095., 58, 76,      0.000E+00
   740391.,  5085145., 58, 77,      0.000E+00
   740391.,  5085195., 58, 78,      0.000E+00
   740391.,  5085245., 58, 79,      0.000E+00
   740391.,  5085295., 58, 80,      0.000E+00
   740391.,  5085345., 58, 81,      0.000E+00
   740391.,  5085395., 58, 82,      0.000E+00
   740391.,  5085445., 58, 83,      0.000E+00
   740391.,  5085495., 58, 84,      0.000E+00
   740391.,  5085545., 58, 85,      0.000E+00
   740391.,  5085595., 58, 86,      0.000E+00
   740391.,  5085645., 58, 87,      0.000E+00
   740391.,  5085695., 58, 88,      0.000E+00
   740391.,  5085745., 58, 89,      0.000E+00
   740391.,  5085795., 58, 90,      0.000E+00
   740391.,  5085845., 58, 91,      0.000E+00
   740391.,  5085895., 58, 92,      0.000E+00
   740391.,  5085945., 58, 93,      0.000E+00
   740391.,  5085995., 58, 94,      0.000E+00
   740391.,  5086045., 58, 95,      0.000E+00
   740391.,  5086095., 58, 96,      0.000E+00
   740391.,  5086145., 58, 97,      0.000E+00
   740391.,  5086195., 58, 98,      0.000E+00
   740391.,  5086245., 58, 99,      0.000E+00
   740391.,  5086295., 58,100,      0.000E+00
   740441.,  5081345., 59,  1,      0.000E+00
   740441.,  5081395., 59,  2,      0.000E+00
   740441.,  5081445., 59,  3,      0.000E+00
   740441.,  5081495., 59,  4,      0.000E+00
   740441.,  5081545., 59,  5,      0.000E+00
   740441.,  5081595., 59,  6,      0.000E+00
   740441.,  5081645., 59,  7,      0.000E+00
   740441.,  5081695., 59,  8,      0.000E+00
   740441.,  5081745., 59,  9,      0.000E+00
   740441.,  5081795., 59, 10,      0.000E+00
   740441.,  5081845., 59, 11,      0.000E+00
   740441.,  5081895., 59, 12,      0.000E+00
   740441.,  5081945., 59, 13,      0.000E+00
   740441.,  5081995., 59, 14,      0.000E+00
   740441.,  5082045., 59, 15,      0.000E+00
   740441.,  5082095., 59, 16,      0.000E+00
   740441.,  5082145., 59, 17,      0.000E+00
   740441.,  5082195., 59, 18,      0.000E+00
   740441.,  5082245., 59, 19,      0.000E+00
   740441.,  5082295., 59, 20,      0.000E+00
   740441.,  5082345., 59, 21,      0.000E+00
   740441.,  5082395., 59, 22,      0.000E+00
   740441.,  5082445., 59, 23,      0.000E+00
   740441.,  5082495., 59, 24,      0.000E+00
   740441.,  5082545., 59, 25,      0.000E+00
   740441.,  5082595., 59, 26,      0.000E+00
   740441.,  5082645., 59, 27,      0.000E+00
   740441.,  5082695., 59, 28,      0.000E+00
   740441.,  5082745., 59, 29,      0.000E+00
   740441.,  5082795., 59, 30,      0.000E+00
   740441.,  5082845., 59, 31,      0.000E+00
   740441.,  5082895., 59, 32,      0.000E+00
   740441.,  5082945., 59, 33,      0.000E+00
   740441.,  5082995., 59, 34,      0.000E+00
   740441.,  5083045., 59, 35,      0.000E+00
   740441.,  5083095., 59, 36,      0.000E+00
   740441.,  5083145., 59, 37,      0.000E+00
   740441.,  5083195., 59, 38,      0.000E+00
   740441.,  5083245., 59, 39,      0.000E+00
   740441.,  5083295., 59, 40,      0.000E+00
   740441.,  5083345., 59, 41,      0.000E+00
   740441.,  5083395., 59, 42,      0.000E+00
   740441.,  5083445., 59, 43,      0.000E+00
   740441.,  5083495., 59, 44,      0.000E+00
   740441.,  5083545., 59, 45,      0.000E+00
   740441.,  5083595., 59, 46,      0.000E+00
   740441.,  5083645., 59, 47,      0.000E+00
   740441.,  5083695., 59, 48,      0.000E+00
   740441.,  5083745., 59, 49,      0.000E+00
   740441.,  5083795., 59, 50,      0.000E+00
   740441.,  5083845., 59, 51,      0.000E+00
   740441.,  5083895., 59, 52,      0.000E+00
   740441.,  5083945., 59, 53,      0.000E+00
   740441.,  5083995., 59, 54,      0.000E+00
   740441.,  5084045., 59, 55,      0.000E+00
   740441.,  5084095., 59, 56,      0.000E+00
   740441.,  5084145., 59, 57,      0.000E+00
   740441.,  5084195., 59, 58,      0.000E+00
   740441.,  5084245., 59, 59,      0.000E+00
   740441.,  5084295., 59, 60,      0.000E+00
   740441.,  5084345., 59, 61,      0.000E+00
   740441.,  5084395., 59, 62,      0.000E+00
   740441.,  5084445., 59, 63,      0.000E+00
   740441.,  5084495., 59, 64,      0.000E+00
   740441.,  5084545., 59, 65,      0.000E+00
   740441.,  5084595., 59, 66,      0.000E+00
   740441.,  5084645., 59, 67,      0.000E+00
   740441.,  5084695., 59, 68,      0.000E+00
   740441.,  5084745., 59, 69,      0.000E+00
   740441.,  5084795., 59, 70,      0.000E+00
   740441.,  5084845., 59, 71,      0.000E+00
   740441.,  5084895., 59, 72,      0.000E+00
   740441.,  5084945., 59, 73,      0.000E+00
   740441.,  5084995., 59, 74,      0.000E+00
   740441.,  5085045., 59, 75,      0.000E+00
   740441.,  5085095., 59, 76,      0.000E+00
   740441.,  5085145., 59, 77,      0.000E+00
   740441.,  5085195., 59, 78,      0.000E+00
   740441.,  5085245., 59, 79,      0.000E+00
   740441.,  5085295., 59, 80,      0.000E+00
   740441.,  5085345., 59, 81,      0.000E+00
   740441.,  5085395., 59, 82,      0.000E+00
   740441.,  5085445., 59, 83,      0.000E+00
   740441.,  5085495., 59, 84,      0.000E+00
   740441.,  5085545., 59, 85,      0.000E+00
   740441.,  5085595., 59, 86,      0.000E+00
   740441.,  5085645., 59, 87,      0.000E+00
   740441.,  5085695., 59, 88,      0.000E+00
   740441.,  5085745., 59, 89,      0.000E+00
   740441.,  5085795., 59, 90,      0.000E+00
   740441.,  5085845., 59, 91,      0.000E+00
   740441.,  5085895., 59, 92,      0.000E+00
   740441.,  5085945., 59, 93,      0.000E+00
   740441.,  5085995., 59, 94,      0.000E+00
   740441.,  5086045., 59, 95,      0.000E+00
   740441.,  5086095., 59, 96,      0.000E+00
   740441.,  5086145., 59, 97,      0.000E+00
   740441.,  5086195., 59, 98,      0.000E+00
   740441.,  5086245., 59, 99,      0.000E+00
   740441.,  5086295., 59,100,      0.000E+00
   740491.,  5081345., 60,  1,      0.000E+00
   740491.,  5081395., 60,  2,      0.000E+00
   740491.,  5081445., 60,  3,      0.000E+00
   740491.,  5081495., 60,  4,      0.000E+00
   740491.,  5081545., 60,  5,      0.000E+00
   740491.,  5081595., 60,  6,      0.000E+00
   740491.,  5081645., 60,  7,      0.000E+00
   740491.,  5081695., 60,  8,      0.000E+00
   740491.,  5081745., 60,  9,      0.000E+00
   740491.,  5081795., 60, 10,      0.000E+00
   740491.,  5081845., 60, 11,      0.000E+00
   740491.,  5081895., 60, 12,      0.000E+00
   740491.,  5081945., 60, 13,      0.000E+00
   740491.,  5081995., 60, 14,      0.000E+00
   740491.,  5082045., 60, 15,      0.000E+00
   740491.,  5082095., 60, 16,      0.000E+00
   740491.,  5082145., 60, 17,      0.000E+00
   740491.,  5082195., 60, 18,      0.000E+00
   740491.,  5082245., 60, 19,      0.000E+00
   740491.,  5082295., 60, 20,      0.000E+00
   740491.,  5082345., 60, 21,      0.000E+00
   740491.,  5082395., 60, 22,      0.000E+00
   740491.,  5082445., 60, 23,      0.000E+00
   740491.,  5082495., 60, 24,      0.000E+00
   740491.,  5082545., 60, 25,      0.000E+00
   740491.,  5082595., 60, 26,      0.000E+00
   740491.,  5082645., 60, 27,      0.000E+00
   740491.,  5082695., 60, 28,      0.000E+00
   740491.,  5082745., 60, 29,      0.000E+00
   740491.,  5082795., 60, 30,      0.000E+00
   740491.,  5082845., 60, 31,      0.000E+00
   740491.,  5082895., 60, 32,      0.000E+00
   740491.,  5082945., 60, 33,      0.000E+00
   740491.,  5082995., 60, 34,      0.000E+00
   740491.,  5083045., 60, 35,      0.000E+00
   740491.,  5083095., 60, 36,      0.000E+00
   740491.,  5083145., 60, 37,      0.000E+00
   740491.,  5083195., 60, 38,      0.000E+00
   740491.,  5083245., 60, 39,      0.000E+00
   740491.,  5083295., 60, 40,      0.000E+00
   740491.,  5083345., 60, 41,      0.000E+00
   740491.,  5083395., 60, 42,      0.000E+00
   740491.,  5083445., 60, 43,      0.000E+00
   740491.,  5083495., 60, 44,      0.000E+00
   740491.,  5083545., 60, 45,      0.000E+00
   740491.,  5083595., 60, 46,      0.000E+00
   740491.,  5083645., 60, 47,      0.000E+00
   740491.,  5083695., 60, 48,      0.000E+00
   740491.,  5083745., 60, 49,      0.000E+00
   740491.,  5083795., 60, 50,      0.000E+00
   740491.,  5083845., 60, 51,      0.000E+00
   740491.,  5083895., 60, 52,      0.000E+00
   740491.,  5083945., 60, 53,      0.000E+00
   740491.,  5083995., 60, 54,      0.000E+00
   740491.,  5084045., 60, 55,      0.000E+00
   740491.,  5084095., 60, 56,      0.000E+00
   740491.,  5084145., 60, 57,      0.000E+00
   740491.,  5084195., 60, 58,      0.000E+00
   740491.,  5084245., 60, 59,      0.000E+00
   740491.,  5084295., 60, 60,      0.000E+00
   740491.,  5084345., 60, 61,      0.000E+00
   740491.,  5084395., 60, 62,      0.000E+00
   740491.,  5084445., 60, 63,      0.000E+00
   740491.,  5084495., 60, 64,      0.000E+00
   740491.,  5084545., 60, 65,      0.000E+00
   740491.,  5084595., 60, 66,      0.000E+00
   740491.,  5084645., 60, 67,      0.000E+00
   740491.,  5084695., 60, 68,      0.000E+00
   740491.,  5084745., 60, 69,      0.000E+00
   740491.,  5084795., 60, 70,      0.000E+00
   740491.,  5084845., 60, 71,      0.000E+00
   740491.,  5084895., 60, 72,      0.000E+00
   740491.,  5084945., 60, 73,      0.000E+00
   740491.,  5084995., 60, 74,      0.000E+00
   740491.,  5085045., 60, 75,      0.000E+00
   740491.,  5085095., 60, 76,      0.000E+00
   740491.,  5085145., 60, 77,      0.000E+00
   740491.,  5085195., 60, 78,      0.000E+00
   740491.,  5085245., 60, 79,      0.000E+00
   740491.,  5085295., 60, 80,      0.000E+00
   740491.,  5085345., 60, 81,      0.000E+00
   740491.,  5085395., 60, 82,      0.000E+00
   740491.,  5085445., 60, 83,      0.000E+00
   740491.,  5085495., 60, 84,      0.000E+00
   740491.,  5085545., 60, 85,      0.000E+00
   740491.,  5085595., 60, 86,      0.000E+00
   740491.,  5085645., 60, 87,      0.000E+00
   740491.,  5085695., 60, 88,      0.000E+00
   740491.,  5085745., 60, 89,      0.000E+00
   740491.,  5085795., 60, 90,      0.000E+00
   740491.,  5085845., 60, 91,      0.000E+00
   740491.,  5085895., 60, 92,      0.000E+00
   740491.,  5085945., 60, 93,      0.000E+00
   740491.,  5085995., 60, 94,      0.000E+00
   740491.,  5086045., 60, 95,      0.000E+00
   740491.,  5086095., 60, 96,      0.000E+00
   740491.,  5086145., 60, 97,      0.000E+00
   740491.,  5086195., 60, 98,      0.000E+00
   740491.,  5086245., 60, 99,      0.000E+00
   740491.,  5086295., 60,100,      0.000E+00
   740541.,  5081345., 61,  1,      0.000E+00
   740541.,  5081395., 61,  2,      0.000E+00
   740541.,  5081445., 61,  3,      0.000E+00
   740541.,  5081495., 61,  4,      0.000E+00
   740541.,  5081545., 61,  5,      0.000E+00
   740541.,  5081595., 61,  6,      0.000E+00
   740541.,  5081645., 61,  7,      0.000E+00
   740541.,  5081695., 61,  8,      0.000E+00
   740541.,  5081745., 61,  9,      0.000E+00
   740541.,  5081795., 61, 10,      0.000E+00
   740541.,  5081845., 61, 11,      0.000E+00
   740541.,  5081895., 61, 12,      0.000E+00
   740541.,  5081945., 61, 13,      0.000E+00
   740541.,  5081995., 61, 14,      0.000E+00
   740541.,  5082045., 61, 15,      0.000E+00
   740541.,  5082095., 61, 16,      0.000E+00
   740541.,  5082145., 61, 17,      0.000E+00
   740541.,  5082195., 61, 18,      0.000E+00
   740541.,  5082245., 61, 19,      0.000E+00
   740541.,  5082295., 61, 20,      0.000E+00
   740541.,  5082345., 61, 21,      0.000E+00
   740541.,  5082395., 61, 22,      0.000E+00
   740541.,  5082445., 61, 23,      0.000E+00
   740541.,  5082495., 61, 24,      0.000E+00
   740541.,  5082545., 61, 25,      0.000E+00
   740541.,  5082595., 61, 26,      0.000E+00
   740541.,  5082645., 61, 27,      0.000E+00
   740541.,  5082695., 61, 28,      0.000E+00
   740541.,  5082745., 61, 29,      0.000E+00
   740541.,  5082795., 61, 30,      0.000E+00
   740541.,  5082845., 61, 31,      0.000E+00
   740541.,  5082895., 61, 32,      0.000E+00
   740541.,  5082945., 61, 33,      0.000E+00
   740541.,  5082995., 61, 34,      0.000E+00
   740541.,  5083045., 61, 35,      0.000E+00
   740541.,  5083095., 61, 36,      0.000E+00
   740541.,  5083145., 61, 37,      0.000E+00
   740541.,  5083195., 61, 38,      0.000E+00
   740541.,  5083245., 61, 39,      0.000E+00
   740541.,  5083295., 61, 40,      0.000E+00
   740541.,  5083345., 61, 41,      0.000E+00
   740541.,  5083395., 61, 42,      0.000E+00
   740541.,  5083445., 61, 43,      0.000E+00
   740541.,  5083495., 61, 44,      0.000E+00
   740541.,  5083545., 61, 45,      0.000E+00
   740541.,  5083595., 61, 46,      0.000E+00
   740541.,  5083645., 61, 47,      0.000E+00
   740541.,  5083695., 61, 48,      0.000E+00
   740541.,  5083745., 61, 49,      0.000E+00
   740541.,  5083795., 61, 50,      0.000E+00
   740541.,  5083845., 61, 51,      0.000E+00
   740541.,  5083895., 61, 52,      0.000E+00
   740541.,  5083945., 61, 53,      0.000E+00
   740541.,  5083995., 61, 54,      0.000E+00
   740541.,  5084045., 61, 55,      0.000E+00
   740541.,  5084095., 61, 56,      0.000E+00
   740541.,  5084145., 61, 57,      0.000E+00
   740541.,  5084195., 61, 58,      0.000E+00
   740541.,  5084245., 61, 59,      0.000E+00
   740541.,  5084295., 61, 60,      0.000E+00
   740541.,  5084345., 61, 61,      0.000E+00
   740541.,  5084395., 61, 62,      0.000E+00
   740541.,  5084445., 61, 63,      0.000E+00
   740541.,  5084495., 61, 64,      0.000E+00
   740541.,  5084545., 61, 65,      0.000E+00
   740541.,  5084595., 61, 66,      0.000E+00
   740541.,  5084645., 61, 67,      0.000E+00
   740541.,  5084695., 61, 68,      0.000E+00
   740541.,  5084745., 61, 69,      0.000E+00
   740541.,  5084795., 61, 70,      0.000E+00
   740541.,  5084845., 61, 71,      0.000E+00
   740541.,  5084895., 61, 72,      0.000E+00
   740541.,  5084945., 61, 73,      0.000E+00
   740541.,  5084995., 61, 74,      0.000E+00
   740541.,  5085045., 61, 75,      0.000E+00
   740541.,  5085095., 61, 76,      0.000E+00
   740541.,  5085145., 61, 77,      0.000E+00
   740541.,  5085195., 61, 78,      0.000E+00
   740541.,  5085245., 61, 79,      0.000E+00
   740541.,  5085295., 61, 80,      0.000E+00
   740541.,  5085345., 61, 81,      0.000E+00
   740541.,  5085395., 61, 82,      0.000E+00
   740541.,  5085445., 61, 83,      0.000E+00
   740541.,  5085495., 61, 84,      0.000E+00
   740541.,  5085545., 61, 85,      0.000E+00
   740541.,  5085595., 61, 86,      0.000E+00
   740541.,  5085645., 61, 87,      0.000E+00
   740541.,  5085695., 61, 88,      0.000E+00
   740541.,  5085745., 61, 89,      0.000E+00
   740541.,  5085795., 61, 90,      0.000E+00
   740541.,  5085845., 61, 91,      0.000E+00
   740541.,  5085895., 61, 92,      0.000E+00
   740541.,  5085945., 61, 93,      0.000E+00
   740541.,  5085995., 61, 94,      0.000E+00
   740541.,  5086045., 61, 95,      0.000E+00
   740541.,  5086095., 61, 96,      0.000E+00
   740541.,  5086145., 61, 97,      0.000E+00
   740541.,  5086195., 61, 98,      0.000E+00
   740541.,  5086245., 61, 99,      0.000E+00
   740541.,  5086295., 61,100,      0.000E+00
   740591.,  5081345., 62,  1,      0.000E+00
   740591.,  5081395., 62,  2,      0.000E+00
   740591.,  5081445., 62,  3,      0.000E+00
   740591.,  5081495., 62,  4,      0.000E+00
   740591.,  5081545., 62,  5,      0.000E+00
   740591.,  5081595., 62,  6,      0.000E+00
   740591.,  5081645., 62,  7,      0.000E+00
   740591.,  5081695., 62,  8,      0.000E+00
   740591.,  5081745., 62,  9,      0.000E+00
   740591.,  5081795., 62, 10,      0.000E+00
   740591.,  5081845., 62, 11,      0.000E+00
   740591.,  5081895., 62, 12,      0.000E+00
   740591.,  5081945., 62, 13,      0.000E+00
   740591.,  5081995., 62, 14,      0.000E+00
   740591.,  5082045., 62, 15,      0.000E+00
   740591.,  5082095., 62, 16,      0.000E+00
   740591.,  5082145., 62, 17,      0.000E+00
   740591.,  5082195., 62, 18,      0.000E+00
   740591.,  5082245., 62, 19,      0.000E+00
   740591.,  5082295., 62, 20,      0.000E+00
   740591.,  5082345., 62, 21,      0.000E+00
   740591.,  5082395., 62, 22,      0.000E+00
   740591.,  5082445., 62, 23,      0.000E+00
   740591.,  5082495., 62, 24,      0.000E+00
   740591.,  5082545., 62, 25,      0.000E+00
   740591.,  5082595., 62, 26,      0.000E+00
   740591.,  5082645., 62, 27,      0.000E+00
   740591.,  5082695., 62, 28,      0.000E+00
   740591.,  5082745., 62, 29,      0.000E+00
   740591.,  5082795., 62, 30,      0.000E+00
   740591.,  5082845., 62, 31,      0.000E+00
   740591.,  5082895., 62, 32,      0.000E+00
   740591.,  5082945., 62, 33,      0.000E+00
   740591.,  5082995., 62, 34,      0.000E+00
   740591.,  5083045., 62, 35,      0.000E+00
   740591.,  5083095., 62, 36,      0.000E+00
   740591.,  5083145., 62, 37,      0.000E+00
   740591.,  5083195., 62, 38,      0.000E+00
   740591.,  5083245., 62, 39,      0.000E+00
   740591.,  5083295., 62, 40,      0.000E+00
   740591.,  5083345., 62, 41,      0.000E+00
   740591.,  5083395., 62, 42,      0.000E+00
   740591.,  5083445., 62, 43,      0.000E+00
   740591.,  5083495., 62, 44,      0.000E+00
   740591.,  5083545., 62, 45,      0.000E+00
   740591.,  5083595., 62, 46,      0.000E+00
   740591.,  5083645., 62, 47,      0.000E+00
   740591.,  5083695., 62, 48,      0.000E+00
   740591.,  5083745., 62, 49,      0.000E+00
   740591.,  5083795., 62, 50,      0.000E+00
   740591.,  5083845., 62, 51,      0.000E+00
   740591.,  5083895., 62, 52,      0.000E+00
   740591.,  5083945., 62, 53,      0.000E+00
   740591.,  5083995., 62, 54,      0.000E+00
   740591.,  5084045., 62, 55,      0.000E+00
   740591.,  5084095., 62, 56,      0.000E+00
   740591.,  5084145., 62, 57,      0.000E+00
   740591.,  5084195., 62, 58,      0.000E+00
   740591.,  5084245., 62, 59,      0.000E+00
   740591.,  5084295., 62, 60,      0.000E+00
   740591.,  5084345., 62, 61,      0.000E+00
   740591.,  5084395., 62, 62,      0.000E+00
   740591.,  5084445., 62, 63,      0.000E+00
   740591.,  5084495., 62, 64,      0.000E+00
   740591.,  5084545., 62, 65,      0.000E+00
   740591.,  5084595., 62, 66,      0.000E+00
   740591.,  5084645., 62, 67,      0.000E+00
   740591.,  5084695., 62, 68,      0.000E+00
